part,unit,n_windows,n_errors,confidence @0.05,confidence @0.1,confidence @0.2,"boundary, then confidence @0.05","boundary, then confidence @0.1","boundary, then confidence @0.2","NDWI-ambiguous, then boundary, then confidence @0.05","NDWI-ambiguous, then boundary, then confidence @0.1","NDWI-ambiguous, then boundary, then confidence @0.2","NDWI-ambiguous, then confidence @0.05","NDWI-ambiguous, then confidence @0.1","NDWI-ambiguous, then confidence @0.2"
B,166,223,3,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
B,168,225,13,0.38461538461538464,0.6923076923076923,1.0,0.38461538461538464,0.6923076923076923,1.0,0.0,0.0,0.6923076923076923,0.0,0.0,0.6923076923076923
B,171,225,5,0.8,1.0,1.0,0.8,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.8
B,174,111,11,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.36363636363636365,0.8181818181818182,0.09090909090909091,0.36363636363636365,0.8181818181818182,0.0,0.2727272727272727,0.5454545454545454
B,175,117,8,0.375,0.625,0.875,0.375,0.625,1.0,0.5,0.75,1.0,0.5,0.75,0.875
B,177,225,15,0.3333333333333333,0.6,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8,0.2,0.5333333333333333,0.8,0.2,0.4666666666666667,0.6666666666666666
B,178,196,7,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.7142857142857143
B,180,225,13,0.5384615384615384,0.6923076923076923,1.0,0.5384615384615384,0.8461538461538461,1.0,0.15384615384615385,0.5384615384615384,1.0,0.15384615384615385,0.5384615384615384,1.0
B,181,225,10,0.5,0.9,1.0,0.5,0.6,0.7,0.2,0.6,0.7,0.2,0.7,1.0
B,182,159,23,0.21739130434782608,0.391304347826087,0.6956521739130435,0.21739130434782608,0.391304347826087,0.6086956521739131,0.21739130434782608,0.391304347826087,0.7391304347826086,0.21739130434782608,0.391304347826087,0.7391304347826086
B,183,225,16,0.375,0.5625,0.9375,0.4375,0.625,1.0,0.5,0.875,1.0,0.5,0.875,1.0
B,184,225,20,0.15,0.4,0.9,0.2,0.55,0.75,0.5,0.75,1.0,0.5,0.75,1.0
B,186,224,12,0.3333333333333333,0.5,0.5833333333333334,0.3333333333333333,0.5,0.9166666666666666,0.5,0.75,0.9166666666666666,0.5,0.75,0.9166666666666666
B,187,225,8,0.625,0.875,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B,188,225,29,0.1724137931034483,0.3448275862068966,0.7241379310344828,0.1724137931034483,0.3448275862068966,0.7241379310344828,0.13793103448275862,0.3448275862068966,0.7586206896551724,0.13793103448275862,0.3448275862068966,0.7586206896551724
B,189,46,29,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.20689655172413793,0.06896551724137931,0.1724137931034483,0.20689655172413793
B,190,190,29,0.20689655172413793,0.3793103448275862,0.6896551724137931,0.20689655172413793,0.3793103448275862,0.6551724137931034,0.20689655172413793,0.4827586206896552,0.7586206896551724,0.20689655172413793,0.4827586206896552,0.7586206896551724
B,191,225,9,0.4444444444444444,0.6666666666666666,1.0,0.4444444444444444,0.8888888888888888,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,1.0,1.0
B,192,225,26,0.2692307692307692,0.5,0.6538461538461539,0.3076923076923077,0.46153846153846156,0.6923076923076923,0.38461538461538464,0.46153846153846156,0.8461538461538461,0.38461538461538464,0.46153846153846156,0.8461538461538461
B,193,92,14,0.14285714285714285,0.35714285714285715,0.6428571428571429,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.35714285714285715,0.6428571428571429
B,194,225,9,0.2222222222222222,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.8888888888888888,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8888888888888888,1.0
B,195,225,19,0.3684210526315789,0.5789473684210527,0.8421052631578947,0.3684210526315789,0.631578947368421,0.9473684210526315,0.5263157894736842,0.8947368421052632,1.0,0.5263157894736842,0.8947368421052632,1.0
B,196,225,13,0.3076923076923077,0.6923076923076923,1.0,0.15384615384615385,0.15384615384615385,0.9230769230769231,0.3076923076923077,0.38461538461538464,0.9230769230769231,0.3076923076923077,0.6923076923076923,1.0
B,197,154,42,0.16666666666666666,0.21428571428571427,0.47619047619047616,0.14285714285714285,0.21428571428571427,0.47619047619047616,0.19047619047619047,0.30952380952380953,0.5238095238095238,0.19047619047619047,0.30952380952380953,0.5714285714285714
B,199,200,10,0.8,0.8,1.0,0.8,0.8,1.0,0.5,0.9,1.0,0.5,0.9,1.0
B,200,225,43,0.13953488372093023,0.23255813953488372,0.4418604651162791,0.13953488372093023,0.23255813953488372,0.4186046511627907,0.11627906976744186,0.3023255813953488,0.6511627906976745,0.11627906976744186,0.3023255813953488,0.6511627906976745
B,206,225,73,0.1095890410958904,0.2054794520547945,0.4657534246575342,0.0547945205479452,0.1232876712328767,0.2876712328767123,0.136986301369863,0.2602739726027397,0.4657534246575342,0.136986301369863,0.2602739726027397,0.4657534246575342
B,207,225,71,0.08450704225352113,0.15492957746478872,0.352112676056338,0.08450704225352113,0.14084507042253522,0.29577464788732394,0.15492957746478872,0.29577464788732394,0.49295774647887325,0.15492957746478872,0.29577464788732394,0.49295774647887325
B,208,225,41,0.0975609756097561,0.21951219512195122,0.4878048780487805,0.0975609756097561,0.21951219512195122,0.4878048780487805,0.14634146341463414,0.3170731707317073,0.5121951219512195,0.14634146341463414,0.3170731707317073,0.5121951219512195
B,209,225,40,0.075,0.3,0.525,0.075,0.3,0.55,0.125,0.275,0.375,0.125,0.275,0.375
B,210,225,64,0.125,0.25,0.53125,0.109375,0.203125,0.515625,0.09375,0.15625,0.234375,0.09375,0.15625,0.234375
B,211,225,112,0.05357142857142857,0.11607142857142858,0.24107142857142858,0.05357142857142857,0.11607142857142858,0.21428571428571427,0.09821428571428571,0.1875,0.3482142857142857,0.09821428571428571,0.1875,0.3482142857142857
B,212,225,99,0.0707070707070707,0.15151515151515152,0.2727272727272727,0.0707070707070707,0.15151515151515152,0.26262626262626265,0.1111111111111111,0.2222222222222222,0.45454545454545453,0.1111111111111111,0.2222222222222222,0.45454545454545453
B,213,225,80,0.075,0.1375,0.3,0.075,0.125,0.2875,0.1375,0.2625,0.5375,0.1375,0.2625,0.5375
B,214,225,37,0.10810810810810811,0.24324324324324326,0.5675675675675675,0.10810810810810811,0.2702702702702703,0.5945945945945946,0.13513513513513514,0.1891891891891892,0.32432432432432434,0.13513513513513514,0.1891891891891892,0.32432432432432434
B,215,225,46,0.10869565217391304,0.1956521739130435,0.41304347826086957,0.10869565217391304,0.1956521739130435,0.45652173913043476,0.08695652173913043,0.17391304347826086,0.43478260869565216,0.08695652173913043,0.17391304347826086,0.41304347826086957
B,216,225,30,0.23333333333333334,0.4,0.8666666666666667,0.23333333333333334,0.36666666666666664,0.6,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.16666666666666666,0.16666666666666666,0.5333333333333333
B,217,225,48,0.08333333333333333,0.14583333333333334,0.3333333333333333,0.10416666666666667,0.14583333333333334,0.4583333333333333,0.22916666666666666,0.3333333333333333,0.4583333333333333,0.22916666666666666,0.3333333333333333,0.4583333333333333
B,218,225,60,0.11666666666666667,0.23333333333333334,0.38333333333333336,0.11666666666666667,0.2,0.38333333333333336,0.18333333333333332,0.31666666666666665,0.48333333333333334,0.18333333333333332,0.31666666666666665,0.48333333333333334
B,219,225,67,0.07462686567164178,0.13432835820895522,0.26865671641791045,0.07462686567164178,0.13432835820895522,0.2835820895522388,0.16417910447761194,0.2835820895522388,0.417910447761194,0.16417910447761194,0.2835820895522388,0.417910447761194
B,220,225,123,0.032520325203252036,0.0975609756097561,0.23577235772357724,0.032520325203252036,0.08943089430894309,0.1951219512195122,0.08943089430894309,0.17886178861788618,0.36585365853658536,0.08943089430894309,0.17886178861788618,0.36585365853658536
B,221,225,46,0.13043478260869565,0.17391304347826086,0.34782608695652173,0.13043478260869565,0.17391304347826086,0.3695652173913043,0.2391304347826087,0.41304347826086957,0.6086956521739131,0.2391304347826087,0.41304347826086957,0.5652173913043478
B,222,225,42,0.09523809523809523,0.21428571428571427,0.42857142857142855,0.09523809523809523,0.21428571428571427,0.40476190476190477,0.14285714285714285,0.16666666666666666,0.40476190476190477,0.14285714285714285,0.16666666666666666,0.40476190476190477
B,223,225,32,0.21875,0.4375,0.75,0.21875,0.40625,0.625,0.28125,0.34375,0.78125,0.28125,0.34375,0.78125
B,224,197,42,0.11904761904761904,0.2619047619047619,0.4523809523809524,0.11904761904761904,0.2619047619047619,0.47619047619047616,0.16666666666666666,0.40476190476190477,0.6190476190476191,0.16666666666666666,0.40476190476190477,0.6190476190476191
B,225,204,91,0.08791208791208792,0.17582417582417584,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.2857142857142857,0.08791208791208792,0.18681318681318682,0.3076923076923077,0.08791208791208792,0.18681318681318682,0.3076923076923077
B,226,187,51,0.11764705882352941,0.23529411764705882,0.43137254901960786,0.13725490196078433,0.23529411764705882,0.4117647058823529,0.1568627450980392,0.3333333333333333,0.6666666666666666,0.1568627450980392,0.3333333333333333,0.6666666666666666
B,227,163,22,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.4090909090909091,0.6818181818181818,0.22727272727272727,0.5909090909090909,0.8181818181818182,0.22727272727272727,0.5909090909090909,0.8181818181818182
B,229,225,24,0.25,0.625,1.0,0.20833333333333334,0.4583333333333333,0.7083333333333334,0.20833333333333334,0.4583333333333333,0.7083333333333334,0.20833333333333334,0.5833333333333334,1.0
B,230,214,14,0.5,0.6428571428571429,0.7857142857142857,0.5714285714285714,0.7142857142857143,0.9285714285714286,0.7857142857142857,1.0,1.0,0.7857142857142857,1.0,1.0
B,231,60,5,0.6,0.8,1.0,0.6,0.8,1.0,0.4,0.6,1.0,0.4,0.6,1.0
B,232,157,36,0.1111111111111111,0.25,0.4444444444444444,0.1111111111111111,0.25,0.4166666666666667,0.19444444444444445,0.4166666666666667,0.75,0.19444444444444445,0.4166666666666667,0.75
B,233,224,20,0.3,0.3,0.75,0.3,0.3,0.75,0.2,0.6,0.85,0.2,0.6,0.85
B,234,225,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B,235,198,22,0.3181818181818182,0.45454545454545453,0.5,0.3181818181818182,0.4090909090909091,0.5,0.09090909090909091,0.36363636363636365,0.5,0.09090909090909091,0.4090909090909091,0.5
B,236,54,7,0.0,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.7142857142857143
B,238,222,7,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.5714285714285714
B,239,225,3,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0
B,240,135,33,0.06060606060606061,0.21212121212121213,0.36363636363636365,0.06060606060606061,0.21212121212121213,0.36363636363636365,0.12121212121212122,0.21212121212121213,0.45454545454545453,0.12121212121212122,0.21212121212121213,0.45454545454545453
B,241,149,15,0.2,0.4,0.6666666666666666,0.2,0.4,0.5333333333333333,0.2,0.4,0.5333333333333333,0.2,0.4,0.6666666666666666
B,242,69,16,0.0,0.0625,0.375,0.0,0.0625,0.375,0.0625,0.0625,0.375,0.0625,0.0625,0.375
B,243,225,8,0.375,0.625,0.875,0.375,0.625,0.875,0.5,0.625,0.875,0.5,0.625,0.875
B,244,225,22,0.3181818181818182,0.6363636363636364,0.9090909090909091,0.3181818181818182,0.5909090909090909,0.9090909090909091,0.3181818181818182,0.45454545454545453,0.9090909090909091,0.3181818181818182,0.45454545454545453,0.9090909090909091
B,245,225,7,0.2857142857142857,0.7142857142857143,1.0,0.42857142857142855,0.7142857142857143,1.0,0.42857142857142855,0.7142857142857143,1.0,0.42857142857142855,0.7142857142857143,1.0
B,246,225,77,0.06493506493506493,0.12987012987012986,0.2857142857142857,0.06493506493506493,0.12987012987012986,0.2727272727272727,0.06493506493506493,0.11688311688311688,0.24675324675324675,0.06493506493506493,0.11688311688311688,0.24675324675324675
B,247,209,73,0.0684931506849315,0.1780821917808219,0.3150684931506849,0.0684931506849315,0.1917808219178082,0.3013698630136986,0.0684931506849315,0.1780821917808219,0.3287671232876712,0.0684931506849315,0.1780821917808219,0.3287671232876712
B,248,214,22,0.2727272727272727,0.5,0.8636363636363636,0.2727272727272727,0.5,0.8181818181818182,0.3181818181818182,0.6363636363636364,0.9545454545454546,0.3181818181818182,0.6363636363636364,0.9545454545454546
B,249,225,13,0.5384615384615384,0.8461538461538461,1.0,0.6153846153846154,0.7692307692307693,0.9230769230769231,0.5384615384615384,0.9230769230769231,1.0,0.5384615384615384,0.9230769230769231,1.0
B,250,225,8,0.625,0.75,1.0,0.75,1.0,1.0,0.375,0.875,1.0,0.375,0.75,1.0
B,251,208,51,0.11764705882352941,0.21568627450980393,0.49019607843137253,0.09803921568627451,0.21568627450980393,0.47058823529411764,0.0784313725490196,0.21568627450980393,0.5098039215686274,0.0784313725490196,0.21568627450980393,0.5098039215686274
B,252,214,14,0.35714285714285715,0.5714285714285714,0.9285714285714286,0.35714285714285715,0.6428571428571429,0.8571428571428571,0.35714285714285715,0.6428571428571429,0.9285714285714286,0.35714285714285715,0.6428571428571429,0.9285714285714286
B,253,141,16,0.1875,0.4375,0.75,0.25,0.5,0.75,0.1875,0.4375,0.5625,0.1875,0.4375,0.5625
B,254,164,4,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0
B,255,225,11,0.6363636363636364,0.8181818181818182,1.0,0.7272727272727273,1.0,1.0,0.7272727272727273,1.0,1.0,0.7272727272727273,0.8181818181818182,1.0
B,256,29,6,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333
B,257,129,11,0.18181818181818182,0.7272727272727273,1.0,0.18181818181818182,0.7272727272727273,0.9090909090909091,0.2727272727272727,0.8181818181818182,1.0,0.2727272727272727,0.8181818181818182,1.0
B,260,225,15,0.26666666666666666,0.4666666666666667,0.6,0.26666666666666666,0.4666666666666667,0.6666666666666666,0.2,0.4,0.6,0.2,0.4,0.6
B,261,205,18,0.2777777777777778,0.5,0.7777777777777778,0.2777777777777778,0.6111111111111112,0.8333333333333334,0.2777777777777778,0.5,0.6111111111111112,0.2777777777777778,0.5,0.6111111111111112
B,262,102,8,0.375,0.625,0.75,0.375,0.625,0.75,0.25,0.25,0.375,0.25,0.25,0.375
B,263,168,4,0.5,0.75,0.75,0.75,1.0,1.0,0.5,0.75,0.75,0.5,0.75,0.75
B,264,139,7,0.5714285714285714,0.8571428571428571,1.0,0.7142857142857143,1.0,1.0,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.8571428571428571
B,265,115,22,0.22727272727272727,0.36363636363636365,0.5909090909090909,0.22727272727272727,0.36363636363636365,0.5909090909090909,0.2727272727272727,0.4090909090909091,0.5909090909090909,0.2727272727272727,0.4090909090909091,0.5909090909090909
B,266,148,46,0.06521739130434782,0.15217391304347827,0.30434782608695654,0.06521739130434782,0.17391304347826086,0.30434782608695654,0.06521739130434782,0.17391304347826086,0.32608695652173914,0.06521739130434782,0.17391304347826086,0.32608695652173914
B,267,225,10,0.5,1.0,1.0,0.6,1.0,1.0,0.7,0.8,1.0,0.7,0.8,1.0
B,268,155,25,0.32,0.44,0.64,0.32,0.44,0.64,0.24,0.52,0.96,0.24,0.52,0.96
B,271,217,15,0.3333333333333333,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.8,0.26666666666666666,0.3333333333333333,0.5333333333333333,0.26666666666666666,0.3333333333333333,0.5333333333333333
B,272,210,35,0.11428571428571428,0.2571428571428571,0.37142857142857144,0.14285714285714285,0.2857142857142857,0.5142857142857142,0.11428571428571428,0.22857142857142856,0.37142857142857144,0.11428571428571428,0.22857142857142856,0.37142857142857144
B,273,46,8,0.0,0.125,0.625,0.0,0.125,0.625,0.0,0.25,0.375,0.0,0.25,0.375
B,274,220,21,0.14285714285714285,0.38095238095238093,0.6190476190476191,0.19047619047619047,0.42857142857142855,0.6666666666666666,0.047619047619047616,0.2857142857142857,0.42857142857142855,0.047619047619047616,0.2857142857142857,0.42857142857142855
B,275,168,15,0.3333333333333333,0.6,0.8666666666666667,0.2,0.5333333333333333,0.8,0.3333333333333333,0.4,0.7333333333333333,0.3333333333333333,0.4,0.8666666666666667
B,277,185,5,0.4,0.8,1.0,0.4,0.8,1.0,0.4,0.8,1.0,0.4,0.8,1.0
B,278,224,27,0.25925925925925924,0.5185185185185185,0.7037037037037037,0.25925925925925924,0.4444444444444444,0.6296296296296297,0.25925925925925924,0.4444444444444444,0.6296296296296297,0.25925925925925924,0.4444444444444444,0.7777777777777778
B,279,222,57,0.08771929824561403,0.19298245614035087,0.3508771929824561,0.14035087719298245,0.22807017543859648,0.38596491228070173,0.12280701754385964,0.21052631578947367,0.3684210526315789,0.12280701754385964,0.21052631578947367,0.3684210526315789
B,280,92,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
B,281,171,20,0.2,0.45,0.7,0.2,0.45,0.75,0.25,0.5,0.65,0.25,0.5,0.65
B,282,125,4,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B,283,166,13,0.46153846153846156,0.6153846153846154,0.8461538461538461,0.46153846153846156,0.6153846153846154,0.9230769230769231,0.38461538461538464,0.6153846153846154,0.9230769230769231,0.38461538461538464,0.6153846153846154,0.8461538461538461
B,284,188,6,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0
B,285,131,15,0.13333333333333333,0.3333333333333333,0.7333333333333333,0.13333333333333333,0.3333333333333333,0.7333333333333333,0.2,0.4,0.8,0.2,0.4,0.8
B,286,225,6,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0
B,287,207,8,0.125,0.75,1.0,0.125,0.75,1.0,0.125,0.75,1.0,0.125,0.75,1.0
B,288,51,16,0.0625,0.1875,0.375,0.0625,0.1875,0.375,0.0625,0.1875,0.375,0.0625,0.1875,0.375
B,290,225,7,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.8571428571428571,1.0,0.42857142857142855,0.8571428571428571,1.0,0.42857142857142855,0.8571428571428571,1.0
B,291,225,19,0.2631578947368421,0.631578947368421,1.0,0.2631578947368421,0.631578947368421,0.9473684210526315,0.3684210526315789,0.7894736842105263,1.0,0.3684210526315789,0.7894736842105263,1.0
B,292,177,12,0.25,0.75,0.9166666666666666,0.25,0.75,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.9166666666666666
B,293,157,8,0.25,0.5,0.625,0.25,0.375,0.75,0.375,0.5,0.625,0.375,0.5,0.625
B,294,179,25,0.16,0.24,0.64,0.16,0.24,0.68,0.16,0.32,0.68,0.16,0.32,0.68
B,295,160,7,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.8571428571428571,1.0,0.14285714285714285,0.7142857142857143,1.0,0.14285714285714285,0.42857142857142855,0.8571428571428571
B,296,72,8,0.25,0.5,0.875,0.25,0.5,0.75,0.25,0.625,1.0,0.25,0.625,1.0
B,297,84,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
B,298,158,28,0.10714285714285714,0.35714285714285715,0.5714285714285714,0.10714285714285714,0.32142857142857145,0.5,0.17857142857142858,0.39285714285714285,0.75,0.17857142857142858,0.39285714285714285,0.75
B,299,225,14,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.6428571428571429,0.9285714285714286,0.42857142857142855,0.8571428571428571,0.9285714285714286,0.42857142857142855,0.8571428571428571,0.9285714285714286
B,300,225,19,0.3157894736842105,0.5789473684210527,1.0,0.3157894736842105,0.5789473684210527,0.8421052631578947,0.42105263157894735,0.631578947368421,1.0,0.42105263157894735,0.631578947368421,0.9473684210526315
B,301,225,14,0.2857142857142857,0.5,0.9285714285714286,0.2857142857142857,0.5,0.7857142857142857,0.42857142857142855,0.6428571428571429,0.9285714285714286,0.42857142857142855,0.6428571428571429,0.9285714285714286
B,302,161,9,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333
B,303,21,3,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666
B,304,118,23,0.13043478260869565,0.30434782608695654,0.5652173913043478,0.13043478260869565,0.30434782608695654,0.5652173913043478,0.2608695652173913,0.5217391304347826,0.782608695652174,0.2608695652173913,0.5217391304347826,0.782608695652174
B,306,225,20,0.4,0.55,1.0,0.4,0.55,0.95,0.5,0.7,1.0,0.5,0.7,1.0
B,307,225,9,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.7777777777777778,1.0
B,308,225,27,0.14814814814814814,0.4444444444444444,0.7777777777777778,0.14814814814814814,0.4074074074074074,0.5925925925925926,0.18518518518518517,0.5555555555555556,0.9629629629629629,0.18518518518518517,0.5555555555555556,0.9629629629629629
B,309,225,20,0.2,0.4,0.8,0.05,0.1,0.75,0.25,0.55,0.75,0.25,0.55,0.9
B,310,202,19,0.3157894736842105,0.5263157894736842,0.9473684210526315,0.15789473684210525,0.3684210526315789,0.8947368421052632,0.2631578947368421,0.631578947368421,0.7894736842105263,0.2631578947368421,0.631578947368421,0.9473684210526315
B,312,213,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B,313,83,6,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,1.0
B,314,225,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B,315,225,13,0.46153846153846156,0.9230769230769231,1.0,0.38461538461538464,0.5384615384615384,1.0,0.5384615384615384,0.9230769230769231,1.0,0.5384615384615384,1.0,1.0
B,317,225,4,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B,319,225,20,0.2,0.5,0.85,0.2,0.5,0.85,0.25,0.5,0.9,0.25,0.5,0.9
B,320,214,8,0.625,0.75,1.0,0.375,0.625,1.0,0.75,0.75,1.0,0.75,0.875,1.0
B,321,200,10,0.3,0.5,0.8,0.2,0.5,0.8,0.5,0.8,1.0,0.5,0.8,0.9
B,322,225,5,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B,323,225,10,0.5,0.9,1.0,0.4,0.5,1.0,0.7,1.0,1.0,0.7,1.0,1.0
B,324,225,10,0.4,0.7,1.0,0.4,0.7,1.0,0.5,1.0,1.0,0.5,1.0,1.0
B,325,225,14,0.35714285714285715,0.42857142857142855,0.8571428571428571,0.35714285714285715,0.42857142857142855,0.8571428571428571,0.35714285714285715,0.5714285714285714,1.0,0.35714285714285715,0.5714285714285714,1.0
B,326,225,8,0.625,1.0,1.0,0.25,0.25,1.0,0.625,1.0,1.0,0.625,0.875,1.0
B,327,225,37,0.13513513513513514,0.2972972972972973,0.4864864864864865,0.13513513513513514,0.32432432432432434,0.5405405405405406,0.21621621621621623,0.4864864864864865,0.8918918918918919,0.21621621621621623,0.4864864864864865,0.8918918918918919
B,328,225,8,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B,330,225,14,0.35714285714285715,0.7142857142857143,0.9285714285714286,0.35714285714285715,0.7857142857142857,0.9285714285714286,0.42857142857142855,0.6428571428571429,1.0,0.42857142857142855,0.6428571428571429,1.0
B,331,225,8,0.5,1.0,1.0,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.875,1.0
B,333,225,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B,335,225,17,0.29411764705882354,0.7058823529411765,1.0,0.29411764705882354,0.5294117647058824,0.6470588235294118,0.4117647058823529,0.7647058823529411,0.9411764705882353,0.4117647058823529,0.7647058823529411,1.0
B,336,225,11,0.36363636363636365,0.5454545454545454,1.0,0.36363636363636365,0.6363636363636364,1.0,0.18181818181818182,0.18181818181818182,1.0,0.18181818181818182,0.18181818181818182,0.9090909090909091
B,338,225,9,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.1111111111111111,0.7777777777777778,0.8888888888888888,0.1111111111111111,0.7777777777777778,0.8888888888888888
B,339,219,23,0.17391304347826086,0.43478260869565216,0.782608695652174,0.21739130434782608,0.4782608695652174,0.8695652173913043,0.30434782608695654,0.6956521739130435,0.9130434782608695,0.30434782608695654,0.6956521739130435,0.9130434782608695
B,340,134,27,0.07407407407407407,0.18518518518518517,0.48148148148148145,0.07407407407407407,0.18518518518518517,0.48148148148148145,0.07407407407407407,0.18518518518518517,0.5185185185185185,0.07407407407407407,0.18518518518518517,0.5185185185185185
B,341,225,34,0.14705882352941177,0.35294117647058826,0.6470588235294118,0.14705882352941177,0.35294117647058826,0.6176470588235294,0.17647058823529413,0.38235294117647056,0.7941176470588235,0.17647058823529413,0.38235294117647056,0.7941176470588235
B,342,225,16,0.4375,0.5625,0.9375,0.4375,0.625,0.8125,0.4375,0.5625,0.8125,0.4375,0.5625,0.9375
B,343,225,10,0.3,0.8,1.0,0.4,0.8,1.0,0.6,1.0,1.0,0.6,1.0,1.0
B,344,225,9,0.4444444444444444,0.7777777777777778,1.0,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.5555555555555556,0.7777777777777778,1.0
B,345,225,47,0.1276595744680851,0.19148936170212766,0.48936170212765956,0.1276595744680851,0.2127659574468085,0.5106382978723404,0.0851063829787234,0.14893617021276595,0.2127659574468085,0.0851063829787234,0.14893617021276595,0.2127659574468085
B,346,225,5,0.8,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0
B,347,225,10,0.6,0.8,1.0,0.6,0.7,1.0,0.7,1.0,1.0,0.7,1.0,1.0
B,349,225,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B,350,225,4,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
