version,testbed,n_windows,n_errors,eaurc averaged confidence,eaurc tile-phase,eaurc control NDWI level,eaurc ensemble mutual information,eaurc ensemble average entropy,eaurc ensemble predictive entropy,eaurc embedding normalized distance,eaurc embedding NCDD,eaurc embedding NCDD raw,eaurc input extremity max,eaurc input extremity mean,eaurc fusion linear (labelled),eaurc fusion poly2 (labelled),tile_aurc averaged confidence,tile_aurc tile-phase,tile_aurc control NDWI level,tile_aurc ensemble mutual information,tile_aurc ensemble average entropy,tile_aurc ensemble predictive entropy,tile_aurc embedding normalized distance,tile_aurc embedding NCDD,tile_aurc input extremity max,tile_aurc input extremity mean,tile_aurc embedding NCDD raw,tile_aurc fusion linear (labelled),tile_aurc fusion poly2 (labelled),prereg_passes
v1,bolivia,688,108,0.0149453651773723,0.017627184410989403,0.018814848638749694,0.018492073744705247,0.015368877421418528,0.017806059863724095,0.0558006450778454,0.16047804750870848,0.2898283926596252,0.02381641856096659,0.009258505355796358,0.24246427593925046,0.2797007896242086,0.3333333333333333,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.20833333333333331,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.7916666666666666,0.7916666666666666,False
v1,test,646,42,0.006344239328403975,0.00675972298606367,0.0059427949178181986,0.0098910870110307,0.007988504649133088,0.008011152677213567,0.03843985741104902,0.08760388947380632,0.10077187371376765,0.010936841131592458,0.009401583488093047,0.10313667369113651,0.0819386067380206,0.47916666666666663,0.47916666666666663,0.47916666666666663,0.7291666666666666,0.47916666666666663,0.47916666666666663,0.8541666666666666,0.9375,0.47916666666666663,0.47916666666666663,0.9375,0.47916666666666663,0.47916666666666663,False
