part,unit,n_patches,n_errors,signal,aurc,eaurc,mean_value,gain_vs_confidence,gain_vs_tile-phase,gain_vs_boundary,gain_vs_control,spearman_vs_confidence,spearman_vs_tile-phase,spearman_vs_boundary,spearman_vs_control,head_acc,n_tiles_scored,W/L_vs_confidence,sign_p_vs_confidence,W/L_vs_tile-phase,sign_p_vs_tile-phase,W/L_vs_boundary,sign_p_vs_boundary,W/L_vs_control,sign_p_vs_control
B,bolivia/tile145,225,5,constant score,0.02222222222222222,0.02192415032993596,0.0,-0.021414179612562312,-0.02124999163104562,-0.02192415032993596,-0.020849236470729365,,,,,,,,,,,,,,
B,bolivia/tile145,225,5,control S2 patch variance,0.03230060471466494,0.03200253282237868,119.41746239197494,-0.03149256210500503,-0.03132837412348834,-0.03200253282237868,-0.030927618963172084,,,,,,,,,,,,,,
B,bolivia/tile145,225,5,control NDWI level,0.0005206807496148698,0.00022260885732861008,-0.4238310599305927,0.0002873618600450402,0.00045154984156173006,-0.00022260885732861008,0.0008523050018779837,,,,,,,,,,,,,,
B,bolivia/tile145,225,5,Laplace logit variance,0.04031278224300422,0.04001471035071796,0.1912228379488205,-0.039504739633344305,-0.039340551651827614,-0.04001471035071796,-0.038939796491511365,-0.853812684365782,-0.7583902233459756,-0.11084492203961231,-0.652396755162242,,,,,,,,,,
B,bolivia/tile145,225,5,Laplace moderated confidence (probit),0.0008080426096599099,0.0005099707173736503,-5.44700593223227,0.0,0.00016418798151668986,-0.0005099707173736503,0.0005649431418329434,0.999825115887063,0.8371312684365784,0.06987989886219975,0.7262884534344712,,,,,,,,,,
B,bolivia/tile145,225,5,Laplace mutual information,0.0007493358970729507,0.000451264004786691,0.002359863331579639,5.870671258695928e-05,0.00022289469410364913,-0.000451264004786691,0.0006236498544199027,0.9982638010956597,0.8333154235145386,0.0634007585335019,0.7222102823430258,,,,,,,,,,
B,bolivia/tile145,225,5,Laplace predictive entropy,0.0008080426096599099,0.0005099707173736503,0.10743195835005447,0.0,0.00016418798151668986,-0.0005099707173736503,0.0005649431418329434,0.9999441635061105,0.8384260429835653,0.07101453855878635,0.7271881584492205,,,,,,,,,,
B,bolivia/tile145,225,5,bootstrap-head logit std (B=16),0.04467335449743348,0.04437528260514722,0.40075128727489046,-0.04386531188777357,-0.04370112390625688,-0.04437528260514722,-0.04330036874594063,-0.1269100294985251,-0.0781953223767383,-0.1743447113358618,-0.10697008006742521,,,,,,,,,,
B,bolivia/tile145,225,5,diagnostic feature norm,0.017286149010509747,0.016988077118223487,12.977277321995892,-0.01647810640084984,-0.016313918419333148,-0.016988077118223487,-0.015913163259016892,0.2953286978508218,0.22393910661609778,-0.07987041719342605,-0.08665507796038771,,,,,,,,,,
B,bolivia/tile145,225,5,combination conf+Laplace (prereg),0.005429488931709085,0.005131417039422825,0.5,-0.004621446322049175,-0.004457258340532485,-0.005131417039422825,-0.004056503180216232,,,,,,,,,,,,,,
B,bolivia/tile147,225,5,confidence (baseline),0.0006426586764295181,0.00034458678414325843,-4.9352608707216055,0.0,0.00034053467049242994,0.00014422513321042267,0.000579222496326577,,,,,,,,,,,,,,
B,bolivia/tile147,225,5,tile-phase (aligned),0.000983193346921948,0.0006851214546356884,0.0354391873966799,-0.00034053467049242994,0.0,-0.00019630953728200728,0.00023868782583414696,,,,,,,,,,,,,,
B,bolivia/tile147,225,5,boundary indicator,0.0007868838096399409,0.0004888119173536811,0.06,-0.00014422513321042267,0.00019630953728200728,0.0,0.00043499736311615423,,,,,,,,,,,,,,
B,bolivia/tile147,225,5,control NDWI gradient,0.001221881172756095,0.0009238092804698353,0.05233960492738681,-0.000579222496326577,-0.00023868782583414696,-0.00043499736311615423,0.0,,,,,,,,,,,,,,
B,bolivia/tile147,225,5,constant score,0.02222222222222222,0.02192415032993596,0.0,-0.021579563545792702,-0.021239028875300273,-0.02143533841258228,-0.021000341049466124,,,,,,,,,,,,,,
B,bolivia/tile147,225,5,control S2 patch variance,0.005594795703328806,0.005296723811042546,122.8030541510913,-0.004952137026899288,-0.004611602356406858,-0.004807911893688865,-0.004372914530572711,,,,,,,,,,,,,,
B,bolivia/tile147,225,5,control NDWI level,0.0007872366173974208,0.000489164725111161,-0.40252175106933086,-0.00014457794096790262,0.00019595672952452733,-3.528077574799487e-07,0.0004346445553586743,,,,,,,,,,,,,,
B,bolivia/tile147,225,5,Laplace logit variance,0.02577670359358103,0.02547863170129477,0.18484827317166558,-0.025134044917151512,-0.024793510246659083,-0.02498981978394109,-0.024554822420824934,-0.7491234723978089,-0.4981342182890856,0.19991887905604724,-0.37678360724820903,,,,,,,,,,
B,bolivia/tile147,225,5,Laplace moderated confidence (probit),0.0006426586764295181,0.00034458678414325843,-4.757150845229608,0.0,0.00034053467049242994,0.00014422513321042267,0.000579222496326577,0.9999188790560474,0.7117572692793933,0.011262115465655292,0.566444374209861,,,,,,,,,,
B,bolivia/tile147,225,5,Laplace mutual information,0.0006226386564094981,0.00032456676412323835,0.002134271506895891,2.002002002002008e-05,0.00036055469051245,0.00016424515323044275,0.000599242516346597,0.9980878634639698,0.711412768647282,0.026282132321955334,0.5669026548672567,,,,,,,,,,
B,bolivia/tile147,225,5,Laplace predictive entropy,0.0006426586764295181,0.00034458678414325843,0.10392765790665316,0.0,0.00034053467049242994,0.00014422513321042267,0.000579222496326577,0.9999631268436581,0.7117298777918247,0.010186472819216183,0.5670943952802361,,,,,,,,,,
B,bolivia/tile147,225,5,bootstrap-head logit std (B=16),0.015587879546239114,0.015289807653952854,0.41031514743963876,-0.014945220869809596,-0.014604686199317166,-0.014800995736599173,-0.014365998373483018,-0.12524336283185844,0.06812262958280658,0.16756953223767385,0.10230931310577329,,,,,,,,,,
B,bolivia/tile147,225,5,diagnostic feature norm,0.03446559257754238,0.034167520685256116,13.241524124745924,-0.03382293390111286,-0.03348239923062043,-0.03367870876790244,-0.03324371140478628,0.20799620733249058,0.046398019384745054,-0.30101769911504433,-0.16911083017277712,,,,,,,,,,
B,bolivia/tile147,225,5,combination conf+Laplace (prereg),0.0030639839485960404,0.0027659120563097808,0.5,-0.002421325272166522,-0.0020807906016740924,-0.0022771001389561,-0.0018421027758399454,,,,,,,,,,,,,,
B,bolivia/tile148,225,34,confidence (baseline),0.03378333467598169,0.021407860919936406,-3.6278921124670243,0.0,-0.004964318093748185,-0.008777021602455914,0.004364005310938585,,,,,,,,,,,,,,
B,bolivia/tile148,225,34,tile-phase (aligned),0.028819016582233507,0.01644354282618822,0.08625981155162056,0.004964318093748185,0.0,-0.0038127035087077293,0.00932832340468677,,,,,,,,,,,,,,
B,bolivia/tile148,225,34,boundary indicator,0.025006313073525778,0.012630839317480491,0.20444444444444446,0.008777021602455914,0.0038127035087077293,0.0,0.013141026913394499,,,,,,,,,,,,,,
B,bolivia/tile148,225,34,control NDWI gradient,0.03814733998692028,0.02577186623087499,0.07046442367524877,-0.004364005310938585,-0.00932832340468677,-0.013141026913394499,0.0,,,,,,,,,,,,,,
B,bolivia/tile148,225,34,constant score,0.1511111111111111,0.13873563735506583,0.0,-0.11732777643512943,-0.12229209452887761,-0.12610479803758534,-0.11296377112419084,,,,,,,,,,,,,,
B,bolivia/tile148,225,34,control S2 patch variance,0.10301253600713071,0.09063706225108542,127.69700576476701,-0.06922920133114902,-0.0741935194248972,-0.07800622293360493,-0.06486519602021043,,,,,,,,,,,,,,
B,bolivia/tile148,225,34,control NDWI level,0.019911801784644117,0.00753632802859883,-0.36680023853047233,0.013871532891337576,0.00890721479758939,0.005094511288881661,0.01823553820227616,,,,,,,,,,,,,,
B,bolivia/tile148,225,34,Laplace logit variance,0.2655258191006436,0.2531503453445983,0.17847991178893247,-0.2317424844246619,-0.2367068025184101,-0.2405195060271178,-0.2273784791137233,-0.6222366203118417,-0.5553792667509482,-0.27085124315212816,-0.4614285714285715,,,,,,,,,,
B,bolivia/tile148,225,34,Laplace moderated confidence (probit),0.033827339076421735,0.021451865320376448,-3.50126493660236,-4.40044004400425e-05,-0.005008322494188228,-0.008821026002895957,0.004320000910498542,0.9999388959123474,0.742491571849979,0.47594711335861783,0.5777707543194269,,,,,,,,,,
B,bolivia/tile148,225,34,Laplace mutual information,0.034495810250527614,0.022120336494482327,0.005790697591284338,-0.0007124755745459219,-0.005676793668294107,-0.009489497177001836,0.0036515297363926627,0.9964812473662032,0.7371818373367047,0.48058680994521713,0.5718889591234725,,,,,,,,,,
B,bolivia/tile148,225,34,Laplace predictive entropy,0.033827339076421735,0.021451865320376448,0.23702182804863806,-4.40044004400425e-05,-0.005008322494188228,-0.008821026002895957,0.004320000910498542,0.9999599662874,0.7423187947745471,0.47568794774546996,0.5774641803624105,,,,,,,,,,
B,bolivia/tile148,225,34,bootstrap-head logit std (B=16),0.17565853946704754,0.16328306571100226,0.40509729822476703,-0.14187520479106586,-0.14683952288481406,-0.15065222639352177,-0.13751119948012727,0.004928360724820903,0.044222503160556266,0.07147492625368733,0.007592709650231774,,,,,,,,,,
B,bolivia/tile148,225,34,diagnostic feature norm,0.22243816318771564,0.21006268943167036,13.236524584438246,-0.18865482851173396,-0.19361914660548213,-0.19743185011418987,-0.18429082320079537,-0.1001274757690687,-0.2821270543615677,-0.3968310155920776,-0.46680257058575647,,,,,,,,,,
B,bolivia/tile148,225,34,combination conf+Laplace (prereg),0.12510308122710165,0.11272760747105637,0.5,-0.09131974655111996,-0.09628406464486815,-0.10009676815357588,-0.08695574124018138,,,,,,,,,,,,,,
B,bolivia/tile149,225,9,confidence (baseline),0.0039476926568843855,0.0030480529376137786,-5.439416787889269,0.0,-0.0007646055128563505,-0.0014701441275296995,-0.00029140618198776266,,,,,,,,,,,,,,
B,bolivia/tile149,225,9,tile-phase (aligned),0.003183087144028035,0.002283447424757428,0.0687693285374553,0.0007646055128563505,0.0,-0.000705538614673349,0.00047319933086858784,,,,,,,,,,,,,,
B,bolivia/tile149,225,9,boundary indicator,0.002477548529354686,0.001577908810084079,0.14,0.0014701441275296995,0.000705538614673349,0.0,0.0011787379455419369,,,,,,,,,,,,,,
B,bolivia/tile149,225,9,control NDWI gradient,0.003656286474896623,0.002756646755626016,0.06710991026021541,0.00029140618198776266,-0.00047319933086858784,-0.0011787379455419369,0.0,,,,,,,,,,,,,,
B,bolivia/tile149,225,9,constant score,0.04,0.03910036028072939,0.0,-0.03605230734311561,-0.03681691285597197,-0.03752245147064531,-0.03634371352510338,,,,,,,,,,,,,,
B,bolivia/tile149,225,9,control S2 patch variance,0.00793661584732747,0.007036976128056862,157.24085685304397,-0.003988923190443083,-0.004753528703299434,-0.005459067317972783,-0.004280329372430846,,,,,,,,,,,,,,
B,bolivia/tile149,225,9,control NDWI level,0.0033281877291730416,0.0024285480099024348,-0.4589527735631331,0.0006195049277113438,-0.00014510058514500667,-0.0008506391998183557,0.00032809874572358117,,,,,,,,,,,,,,
B,bolivia/tile149,225,9,Laplace logit variance,0.11182088602270955,0.11092124630343894,0.2043650851622432,-0.10787319336582517,-0.10863779887868151,-0.10934333749335487,-0.10816459954781292,-0.8462505267593764,-0.6110682680151708,-0.20763801095659504,-0.7714064475347663,,,,,,,,,,
B,bolivia/tile149,225,9,Laplace moderated confidence (probit),0.003973089482281211,0.0030734497630106037,-5.21801113216589,-2.539682539682512e-05,-0.0007900023382531756,-0.0014955409529265246,-0.0003168030073845878,0.9996913190054784,0.7509007585335021,0.2640012642225032,0.8077159713442901,,,,,,,,,,
B,bolivia/tile149,225,9,Laplace mutual information,0.004365488519487766,0.003465848800217159,0.002361776531281472,-0.00041779586260338054,-0.001182401375459731,-0.00188793999013308,-0.0007092020445911432,0.996464391066161,0.7516171512852929,0.2639591234723978,0.7967203961230511,,,,,,,,,,
B,bolivia/tile149,225,9,Laplace predictive entropy,0.0039476926568843855,0.0030480529376137786,0.11038714055963958,0.0,-0.0007646055128563505,-0.0014701441275296995,-0.00029140618198776266,0.9999336283185843,0.7512220817530553,0.26393067846607676,0.8086356932153393,,,,,,,,,,
B,bolivia/tile149,225,9,bootstrap-head logit std (B=16),0.07872134447389857,0.07782170475462796,0.4483728419409858,-0.07477365181701419,-0.07553825732987053,-0.07624379594454389,-0.07506505799900194,-0.22518541930046357,-0.18313421828908558,-0.12535608933839026,-0.23770438263801097,,,,,,,,,,
B,bolivia/tile149,225,9,diagnostic feature norm,0.0631203651336325,0.062220725414361897,13.126518496001902,-0.059172672476748116,-0.059937277989604465,-0.06064281660427782,-0.05946407865873588,0.14411188369152972,-0.21557838179519598,-0.5110651074589128,-0.06917614833544038,,,,,,,,,,
B,bolivia/tile149,225,9,combination conf+Laplace (prereg),0.03638321440047413,0.03548357468120352,0.5,-0.03243552174358974,-0.033200127256446096,-0.03390566587111944,-0.032726927925577506,,,,,,,,,,,,,,
B,bolivia/tile151,225,9,confidence (baseline),0.0023817027909098644,0.0014820630716392575,-5.071547148227691,0.0,-0.0007536071909948652,-0.0013896067885681045,4.2443365766273253e-05,,,,,,,,,,,,,,
B,bolivia/tile151,225,9,tile-phase (aligned),0.0016280955999149992,0.0007284558806443923,0.036300084155324534,0.0007536071909948652,0.0,-0.0006359995975732393,0.0007960505567611385,,,,,,,,,,,,,,
B,bolivia/tile151,225,9,boundary indicator,0.0009920960023417599,9.245628307115298e-05,0.09222222222222222,0.0013896067885681045,0.0006359995975732393,0.0,0.0014320501543343778,,,,,,,,,,,,,,
B,bolivia/tile151,225,9,control NDWI gradient,0.0024241461566761376,0.0015245064374055308,0.050439624298743865,-4.2443365766273253e-05,-0.0007960505567611385,-0.0014320501543343778,0.0,,,,,,,,,,,,,,
B,bolivia/tile151,225,9,constant score,0.04,0.03910036028072939,0.0,-0.037618297209090136,-0.038371904400085,-0.03900790399765824,-0.03757585384332386,,,,,,,,,,,,,,
B,bolivia/tile151,225,9,control S2 patch variance,0.010489093061957106,0.009589453342686498,122.43902486334315,-0.008107390271047241,-0.008860997462042107,-0.009496997059615346,-0.008064946905280968,,,,,,,,,,,,,,
