window,map,axis,hypothesis,predicted_period_px,fundamental_whitened_power,p_fundamental,n_harmonics,comb_whitened_power,p_comb,n_strips
sesheke,worldcover_boundary,col,window 64 px,70.25323756891304,3.2543089613830047,0.03860749071428402,3,2.3576898941642486,0.028045632469136966,1
sesheke,worldcover_boundary,col,window 128 px,140.50647513782607,2.884406041684122,0.055887974807569685,3,2.4733432299112192,0.02153784363053892,1
sesheke,worldcover_boundary,col,window 256 px,281.01295027565214,0.957276703299256,0.3839370380308347,3,1.574096983596281,0.15007541867359045,1
sesheke,worldcover_boundary,col,window 512 px,562.0259005513043,0.9048464122787054,0.4046040225409716,3,0.7824823789162269,0.5834971862997405,1
sesheke,worldcover_boundary,col,warp duplication beat,11.234698313424984,1.4879856962948366,0.2258270820373737,3,1.0049605955813097,0.41986422191161665,1
sesheke,worldcover_boundary,row,encoder patch 4 px,4.390827348057065,3.40873507990134,0.033083021298813034,1,3.40873507990134,0.033083021298813034,1
sesheke,worldcover_boundary,row,2 patches 8 px,8.78165469611413,2.6610125812405854,0.06987742933508612,2,3.0348738305709624,0.01634353498881156,1
sesheke,worldcover_boundary,row,window 32 px,35.12661878445652,1.1378957469175648,0.3204927105359802,3,0.7725846075180799,0.5913363248828967,1
sesheke,worldcover_boundary,row,window 64 px,70.25323756891304,1.0030499694236608,0.36675912945097966,3,0.8498040197140716,0.5312021967914915,1
sesheke,worldcover_boundary,row,window 128 px,140.50647513782607,0.9139086483322124,0.4009539691828281,3,0.8269207548993448,0.5487573030198374,1
sesheke,worldcover_boundary,row,window 256 px,281.01295027565214,1.7244550723172227,0.17827016965984374,3,1.7673991199326444,0.10140003321641622,1
sesheke,worldcover_boundary,row,window 512 px,562.0259005513043,1.141724608201686,0.31926793464953845,3,1.1859335997576332,0.310288696602295,1
sesheke,worldcover_boundary,row,warp duplication beat,11.234698313424984,0.21430176485698124,0.8071047924084347,3,1.2214376125871318,0.2915221370524055,1
savuti_north,class_boundary,col,encoder patch 4 px,4.415873192716554,96.46514723031683,1.2756127806567279e-42,1,96.46514723031683,1.2756127806567279e-42,1
savuti_north,class_boundary,col,2 patches 8 px,8.831746385433108,286.4041403620666,4.1329699393930444e-125,2,191.43464379619172,2.0237854774075372e-164,1
savuti_north,class_boundary,col,window 32 px,35.326985541732434,0.5463826215341928,0.5790406355734785,3,36.422329755446626,2.1372053974430918e-44,1
savuti_north,class_boundary,col,window 64 px,70.65397108346487,4.461272181865374,0.011547663211141217,3,2.2127260695997983,0.03885136730387299,1
savuti_north,class_boundary,col,window 128 px,141.30794216692973,3.6001114737701614,0.027320676738697983,3,2.763723065236483,0.010947215602979125,1
savuti_north,class_boundary,col,window 256 px,282.61588433385947,0.5192309367044788,0.5949779477642234,3,1.9019819024865887,0.07645062022217443,1
savuti_north,class_boundary,col,window 512 px,565.2317686677189,0.8612802053613121,0.422620694568952,3,0.9676878239525224,0.4452547320828174,1
savuti_north,class_boundary,col,warp duplication beat,10.618316520647369,132.8770622580186,1.9598601832786466e-58,3,58.54272872115968,8.293766908620911e-73,1
savuti_north,class_boundary,row,encoder patch 4 px,4.415873192716554,2.9622868116924477,0.05170055245753503,1,2.9622868116924477,0.05170055245753503,1
savuti_north,class_boundary,row,2 patches 8 px,8.831746385433108,1.6730038450225575,0.18768244906251141,2,2.3176453283575027,0.05468083864337472,1
savuti_north,class_boundary,row,window 32 px,35.326985541732434,0.14137524578618907,0.868163475881185,3,2.460515051796736,0.02218157437970859,1
savuti_north,class_boundary,row,window 64 px,70.65397108346487,0.11853853985211837,0.8882175832228459,3,0.3585852274779029,0.9052498778549463,1
savuti_north,class_boundary,row,window 128 px,141.30794216692973,3.1181406417010407,0.044239348794957695,3,1.135238630402916,0.33863860460694806,1
savuti_north,class_boundary,row,window 256 px,282.61588433385947,1.4871866608040465,0.22600759800042933,3,2.119636470497571,0.04774239366372134,1
savuti_north,class_boundary,row,window 512 px,565.2317686677189,0.7865451502108722,0.4554154725423357,3,0.8656000236796322,0.5192331973968132,1
savuti_north,class_boundary,row,warp duplication beat,10.618316520647369,14.657240693936165,4.3096425128534693e-07,3,6.7275136755590035,3.861239462129023e-07,1
savuti_north,change_gradient,col,encoder patch 4 px,4.415873192716554,43.602041220737945,1.1584414755164242e-19,1,43.602041220737945,1.1584414755164242e-19,1
savuti_north,change_gradient,col,2 patches 8 px,8.831746385433108,153.51206234269455,2.1407128646940716e-67,2,98.55705178171624,4.913012971382962e-84,1
savuti_north,change_gradient,col,window 32 px,35.326985541732434,0.04965959766180027,0.9515532803384934,3,43.32645826456115,3.04842777993137e-53,1
savuti_north,change_gradient,col,window 64 px,70.65397108346487,0.671525558130348,0.510928531759396,3,0.4028949913598496,0.8775982466386075,1
savuti_north,change_gradient,col,window 128 px,141.30794216692973,2.357576852235148,0.09464929477415264,3,1.562456421891506,0.15357387642169248,1
savuti_north,change_gradient,col,window 256 px,282.61588433385947,3.578380377634103,0.02792088294079258,3,2.344527762528591,0.028894809110210473,1
savuti_north,change_gradient,col,window 512 px,565.2317686677189,0.6931471805599453,0.5000000000000001,3,2.0593793580875697,0.05447663829022701,1
savuti_north,change_gradient,col,warp duplication beat,10.618316520647369,105.41414690175947,1.6566001106353889e-46,3,39.680409331008015,1.441161211131538e-48,1
savuti_north,change_gradient,row,encoder patch 4 px,4.415873192716554,2.435213403509258,0.0875790553759396,1,2.435213403509258,0.0875790553759396,1
savuti_north,change_gradient,row,2 patches 8 px,8.831746385433108,5.7236582125144215,0.0032677349415374873,2,4.07943580801184,0.002621132950167491,1
savuti_north,change_gradient,row,window 32 px,35.326985541732434,0.17036069769760367,0.84336056351448,3,1.7676225285612002,0.10135311977583547,1
savuti_north,change_gradient,row,window 64 px,70.65397108346487,0.6931471805599453,0.5000000000000001,3,1.0145448497472955,0.4134855463034956,1
savuti_north,change_gradient,row,window 128 px,141.30794216692973,4.026580748500839,0.01783520887886551,3,2.8277917200633405,0.0094062217100415,1
savuti_north,change_gradient,row,window 256 px,282.61588433385947,2.5655886735556344,0.07687391447883789,3,2.6249449843323176,0.015162557475954795,1
savuti_north,change_gradient,row,window 512 px,565.2317686677189,0.6913554209245358,0.500896682897923,3,1.6157130082771711,0.13813114992310493,1
savuti_north,change_gradient,row,warp duplication beat,10.618316520647369,15.241668626160418,2.4023009921954815e-07,3,10.079458205332218,3.601077309504649e-11,1
savuti_north,worldcover_boundary,col,encoder patch 4 px,4.415873192716554,0.09076884380558682,0.9132287849933514,1,0.09076884380558682,0.9132287849933514,1
savuti_north,worldcover_boundary,col,2 patches 8 px,8.831746385433108,2.1524853073173107,0.11619501829289373,2,1.1216270755614488,0.34415024517596315,1
savuti_north,worldcover_boundary,col,window 32 px,35.326985541732434,1.4919610188342232,0.22493112858004305,3,1.2226237340771835,0.29091054246156306,1
savuti_north,worldcover_boundary,col,window 64 px,70.65397108346487,0.7609702150682607,0.4672129100355811,3,1.3516966376835533,0.23014190488557307,1
savuti_north,worldcover_boundary,col,window 128 px,141.30794216692973,0.2590212353683505,0.7718066332715299,3,0.534589842501422,0.7823838827346884,1
savuti_north,worldcover_boundary,col,window 256 px,282.61588433385947,1.968333953709844,0.13968939144642706,3,1.0701311001777052,0.37773886257785627,1
savuti_north,worldcover_boundary,col,window 512 px,565.2317686677189,0.8511086874741257,0.4269413249570033,3,1.289921956922144,0.2578136879420182,1
savuti_north,worldcover_boundary,col,warp duplication beat,10.618316520647369,0.6931471805599453,0.5000000000000001,3,0.8797234267685212,0.5086411285693908,1
savuti_north,worldcover_boundary,row,encoder patch 4 px,4.415873192716554,1.4532203998722966,0.23381609302463946,1,1.4532203998722966,0.23381609302463946,1
savuti_north,worldcover_boundary,row,2 patches 8 px,8.831746385433108,1.369566667838443,0.25421709613198734,2,1.4113935338553698,0.22722664755408142,1
savuti_north,worldcover_boundary,row,window 32 px,35.326985541732434,3.3205429413021754,0.03613320821619321,3,1.4196890090020922,0.2025458417862858,1
savuti_north,worldcover_boundary,row,window 64 px,70.65397108346487,0.1455527203758189,0.8645443097715355,3,2.172509771894441,0.04248257903460767,1
savuti_north,worldcover_boundary,row,window 128 px,141.30794216692973,0.8812152383584948,0.41427915772941626,3,0.3810624099296556,0.8915679468590013,1
savuti_north,worldcover_boundary,row,window 256 px,282.61588433385947,0.6115283981581437,0.5425210469178474,3,0.5870835780826452,0.7409736063681411,1
savuti_north,worldcover_boundary,row,window 512 px,565.2317686677189,1.0527860098082022,0.3489641759318123,3,1.0142196256426124,0.41370097221553676,1
savuti_north,worldcover_boundary,row,warp duplication beat,10.618316520647369,0.931706079799408,0.3938811441455178,3,0.9716060683283917,0.44254257240936423,1
kwando,class_boundary,col,encoder patch 4 px,4.382442668999991,453.82652141307375,8.047222491225584e-198,1,453.82652141307375,8.047222491225584e-198,1
kwando,class_boundary,col,2 patches 8 px,8.764885337999981,674.1594876026052,1.645336042731065e-293,2,563.9930045078395,0.0,1
kwando,class_boundary,col,window 32 px,35.059541351999925,3.0110037922094044,0.04924222498214511,3,247.10026385856725,0.0,1
kwando,class_boundary,col,window 64 px,70.11908270399985,2.784714706553309,0.06174670244790628,3,2.4802649626946374,0.02119794552674445,1
kwando,class_boundary,col,window 128 px,140.2381654079997,0.08255147490828055,0.9207640403923977,3,1.2235899543988917,0.29041306538000905,1
kwando,class_boundary,col,window 256 px,280.4763308159994,0.49223709096226237,0.6112574250399189,3,0.9012561504708388,0.49270180719372425,1
kwando,class_boundary,col,window 512 px,560.9526616319988,0.9864351793236835,0.3729036590893871,3,0.578314627956757,0.7479715931256528,1
kwando,class_boundary,col,warp duplication beat,11.459083999332975,0.5752425045733952,0.5625684268473665,3,0.7355675549683699,0.6209170260181796,1
kwando,class_boundary,row,encoder patch 4 px,4.382442668999991,0.6171873065915197,0.539459640269786,1,0.6171873065915197,0.539459640269786,1
kwando,class_boundary,row,2 patches 8 px,8.764885337999981,2.92541252924825,0.0536425582234288,2,1.7712999179198847,0.1314537320740775,1
kwando,class_boundary,row,window 32 px,35.059541351999925,0.6931471805599453,0.5000000000000001,3,48.46369548746623,7.717434792821269e-60,1
kwando,class_boundary,row,window 64 px,70.11908270399985,1.1233659434825471,0.32518340150860886,3,0.6742604916897957,0.6705104065912216,1
kwando,class_boundary,row,window 128 px,140.2381654079997,0.35415900999077743,0.7017633710960033,3,0.6804834428539017,0.6654586219896697,1
kwando,class_boundary,row,window 256 px,280.4763308159994,2.37785821995376,0.09274901291716472,3,1.0721915087711062,0.3764553547982242,1
kwando,class_boundary,row,window 512 px,560.9526616319988,0.802910547084432,0.44802307236236083,3,1.3434925941816716,0.23367148462708748,1
kwando,class_boundary,row,warp duplication beat,11.459083999332975,0.6918263379641092,0.5006608576463035,3,0.9549253686125178,0.454157345411891,1
kwando,change_gradient,col,encoder patch 4 px,4.382442668999991,133.41848276126532,1.1404838844462886e-58,1,133.41848276126532,1.1404838844462886e-58,1
kwando,change_gradient,col,2 patches 8 px,8.764885337999981,89.21765320136818,1.7917009595915706e-39,2,111.31806798131674,4.569794377334373e-95,1
kwando,change_gradient,col,window 32 px,35.059541351999925,1.4102479881560328,0.2440827460173967,3,10.32460070005653,1.808139098141468e-11,1
kwando,change_gradient,col,window 64 px,70.11908270399985,1.9825071207822067,0.13772351462200744,3,1.2960596930863506,0.25495005629365963,1
kwando,change_gradient,col,window 128 px,140.2381654079997,1.9790744086850018,0.13819709215935688,3,1.9029056747052397,0.07630070012177703,1
kwando,change_gradient,col,window 256 px,280.4763308159994,2.0558671535405924,0.12798180756775968,3,1.8566831382764863,0.08414182276995189,1
kwando,change_gradient,col,window 512 px,560.9526616319988,0.42554582133057894,0.6534130410039688,3,1.3091997471461434,0.248904988063525,1
