part,unit,n_patches,n_errors,signal,aurc,eaurc,mean_value,gain_vs_confidence,gain_vs_tile-phase,gain_vs_boundary,gain_vs_control,spearman_vs_confidence,spearman_vs_tile-phase,spearman_vs_boundary,spearman_vs_control,head_acc,n_tiles_scored,W/L_vs_confidence,sign_p_vs_confidence,W/L_vs_tile-phase,sign_p_vs_tile-phase,W/L_vs_boundary,sign_p_vs_boundary,W/L_vs_control,sign_p_vs_control
B,bolivia/tile131,225,10,control NDWI gradient,0.004714217810599836,0.003612981773157128,0.05370475624063581,0.004470006407864815,-0.001962073586085303,-0.003007973810480331,0.0,,,,,,,,,,,,,,
B,bolivia/tile131,225,10,constant score,0.04444444444444444,0.04334320840700173,0.0,-0.035260220225979785,-0.04169230021992991,-0.042738200444324935,-0.0397302266338446,,,,,,,,,,,,,,
B,bolivia/tile131,225,10,control S2 patch variance,0.013942277758574389,0.01284104172113168,81.06923786561114,-0.004758053540109736,-0.011190133534059855,-0.012236033758454883,-0.009228059947974552,,,,,,,,,,,,,,
B,bolivia/tile131,225,10,control NDWI level,0.003342207950160231,0.002240971912717523,-0.296904016564178,0.005842016268304421,-0.0005900637256456981,-0.001635963950040726,0.001372009860439605,,,,,,,,,,,,,,
B,bolivia/tile131,225,10,"predictor residual, whitened MSE (K=8)",0.013957145074936604,0.012855909037493896,0.3325656566023827,-0.004772920856471952,-0.011205000850422071,-0.012250901074817099,-0.009242927264336767,0.2809218289085546,0.5499388959123473,0.5432690686894227,0.6080794353139487,,,,,,,,,,
B,bolivia/tile131,225,10,"predictor residual, cosine (K=8)",0.02882477470164767,0.027723538664204964,0.17558619949552748,-0.01964055048318302,-0.026072630477133138,-0.027118530701528167,-0.024110556891047838,0.20930889169827224,0.42282237673830597,0.4049705014749263,0.5055868099452171,,,,,,,,,,
B,bolivia/tile131,225,10,mean-predictor residual (Mahalanobis top-d),0.010433274426752796,0.009332038389310088,1.0095206586519878,-0.0012490502082881452,-0.007681130202238264,-0.008727030426633291,-0.00571905661615296,0.26583122629582806,0.48079540665823856,0.5497408343868522,0.47326064053940164,,,,,,,,,,
B,bolivia/tile131,225,10,position-only residual (all patches hidden),0.009256794673600893,0.008155558636158185,1.0382760906219481,-7.257045513624216e-05,-0.006504650449086361,-0.007550550673481388,-0.004542576863001057,0.3018131057732828,0.47460176991150455,0.5257142857142858,0.42069532237673835,,,,,,,,,,
B,bolivia/tile131,225,10,combination conf+predictor (prereg),0.007427245896553791,0.006326009859111083,0.5000000000000001,0.0017569783219108601,-0.0046751016720392585,-0.005721001896434286,-0.002713028085953955,,,,,,,,,,,,,,
B,bolivia/tile132,225,8,confidence (baseline),0.009301969842709763,0.008583350309924015,-4.252782541778353,0.0,-0.006638511999189027,-0.008138065239764462,-0.007671994696367123,,,,,,,,,,,,,,
B,bolivia/tile132,225,8,tile-phase (aligned),0.0026634578435207365,0.0019448383107349878,0.05943875902203015,0.006638511999189027,0.0,-0.0014995532405754335,-0.0010334826971780961,,,,,,,,,,,,,,
B,bolivia/tile132,225,8,boundary indicator,0.001163904602945303,0.0004452850701595543,0.06666666666666667,0.008138065239764462,0.0014995532405754335,0.0,0.0004660705433973374,,,,,,,,,,,,,,
B,bolivia/tile132,225,8,control NDWI gradient,0.0016299751463426403,0.0009113556135568917,0.0658555180477332,0.007671994696367123,0.0010334826971780961,-0.0004660705433973374,0.0,,,,,,,,,,,,,,
B,bolivia/tile132,225,8,constant score,0.035555555555555556,0.034836936022769806,0.0,-0.026253585712845792,-0.032892097712034815,-0.03439165095261025,-0.03392558040921292,,,,,,,,,,,,,,
B,bolivia/tile132,225,8,control S2 patch variance,0.011840135290866343,0.011121515758080595,155.4321530490331,-0.0025381654481565798,-0.009176677447345608,-0.010676230687921041,-0.010210160144523703,,,,,,,,,,,,,,
B,bolivia/tile132,225,8,control NDWI level,0.003268952097649,0.0025503325648632514,-0.40317132339280554,0.006033017745060764,-0.0006054942541282636,-0.002105047494703697,-0.0016389769513063597,,,,,,,,,,,,,,
B,bolivia/tile132,225,8,"predictor residual, whitened MSE (K=8)",0.020157739843922093,0.019439120311136343,0.3759354102611542,-0.010855770001212328,-0.017494282000401356,-0.018993835240976788,-0.01852776469757945,0.055972397808681,0.18297092288242733,0.31916877370417196,0.4875063211125159,,,,,,,,,,
B,bolivia/tile132,225,8,"predictor residual, cosine (K=8)",0.030717149438038115,0.029998529905252366,0.1847104627556271,-0.02141517959532835,-0.02805369159451738,-0.02955324483509281,-0.029087174291695474,0.008997050147492627,0.08952064896755163,0.1969785082174463,0.3861104087652761,,,,,,,,,,
B,bolivia/tile132,225,8,mean-predictor residual (Mahalanobis top-d),0.0065624632750813094,0.0058438437422955606,1.097777099079556,0.0027395065676284547,-0.0038990054315605725,-0.005398558672136006,-0.004932488128738669,0.16432364096080912,0.3293215339233039,0.42004635482511593,0.45847871892119685,,,,,,,,,,
B,bolivia/tile132,225,8,position-only residual (all patches hidden),0.00597346762728978,0.005254848094504031,1.1196096878581576,0.0033285022154199845,-0.0033100097837690428,-0.004809563024344476,-0.004343492480947139,0.1694806152549516,0.36806679308891704,0.4662884534344712,0.42363885377159716,,,,,,,,,,
B,bolivia/tile132,225,8,combination conf+predictor (prereg),0.007397609107941567,0.006678989575155818,0.5,0.0019043607347681976,-0.00473415126442083,-0.006233704504996263,-0.005767633961598926,,,,,,,,,,,,,,
B,bolivia/tile133,225,16,confidence (baseline),0.008158537042907376,0.005410201644910229,-4.710180997583601,0.0,0.0006174018089890737,-0.0038539812019706423,0.007705323896819941,,,,,,,,,,,,,,
B,bolivia/tile133,225,16,tile-phase (aligned),0.00877593885189645,0.006027603453899303,0.06291420994526965,-0.0006174018089890737,0.0,-0.004471383010959716,0.0070879220878308676,,,,,,,,,,,,,,
B,bolivia/tile133,225,16,boundary indicator,0.004304555840936734,0.001556220442939587,0.12666666666666668,0.0038539812019706423,0.004471383010959716,0.0,0.011559305098790584,,,,,,,,,,,,,,
B,bolivia/tile133,225,16,control NDWI gradient,0.015863860939727317,0.01311552554173017,0.0622257797654528,-0.007705323896819941,-0.0070879220878308676,-0.011559305098790584,0.0,,,,,,,,,,,,,,
B,bolivia/tile133,225,16,constant score,0.07111111111111111,0.06836277571311396,0.0,-0.06295257406820373,-0.06233517225921466,-0.06680655527017437,-0.05524725017138379,,,,,,,,,,,,,,
B,bolivia/tile133,225,16,control S2 patch variance,0.047555942380395316,0.04480760698239817,127.46996424666234,-0.03939740533748794,-0.03878000352849886,-0.043251386539458585,-0.031692081440668,,,,,,,,,,,,,,
B,bolivia/tile133,225,16,control NDWI level,0.004573812848468069,0.0018254774504709221,-0.40185957827584534,0.003584724194439307,0.004202126003428381,-0.0002692570075313351,0.011290048091259249,,,,,,,,,,,,,,
B,bolivia/tile133,225,16,"predictor residual, whitened MSE (K=8)",0.03914146907445238,0.03639313367645523,0.3762994431124793,-0.030982932031545004,-0.03036553022255593,-0.03483691323351565,-0.023277608134725063,0.477255583649389,0.5891698272229245,0.5304698693636747,0.6879077117572694,,,,,,,,,,
B,bolivia/tile133,225,16,"predictor residual, cosine (K=8)",0.04547758549940362,0.04272925010140647,0.17387509385744732,-0.03731904845649624,-0.03670164664750716,-0.041173029658466885,-0.0296137245596763,0.4279688158449221,0.5394595448798989,0.47802043826380114,0.6335345554150865,,,,,,,,,,
B,bolivia/tile133,225,16,mean-predictor residual (Mahalanobis top-d),0.034478696362897236,0.03173036096490009,1.14135315656662,-0.02632015931998986,-0.025702757511000787,-0.0301741405219605,-0.01861483542316992,0.32771281078803205,0.3973198482932997,0.39748419721871053,0.4688506110408766,,,,,,,,,,
B,bolivia/tile133,225,16,position-only residual (all patches hidden),0.021165744855555328,0.01841740945755818,1.1763921080695259,-0.013007207812647952,-0.012389806003658878,-0.016861189014618593,-0.005301883915828011,0.25293721028234306,0.3366592920353983,0.422042772861357,0.33686683522966715,,,,,,,,,,
B,bolivia/tile133,225,16,combination conf+predictor (prereg),0.012479798360369432,0.009731462962372286,0.5,-0.0043212613174620565,-0.003703859508472983,-0.0081752425194327,0.0033840625793578848,,,,,,,,,,,,,,
B,bolivia/tile134,225,16,confidence (baseline),0.00823592954447293,0.005487594146475783,-5.700313136047787,0.0,-0.0016637409659849907,-0.0026606450037433547,-0.002183968038761337,,,,,,,,,,,,,,
B,bolivia/tile134,225,16,tile-phase (aligned),0.0065721885784879395,0.0038238531804907923,0.07902882803165186,0.0016637409659849907,0.0,-0.000996904037758364,-0.0005202270727763464,,,,,,,,,,,,,,
B,bolivia/tile134,225,16,boundary indicator,0.0055752845407295755,0.0028269491427324283,0.18666666666666668,0.0026606450037433547,0.000996904037758364,0.0,0.00047667696498201757,,,,,,,,,,,,,,
B,bolivia/tile134,225,16,control NDWI gradient,0.006051961505711593,0.003303626107714446,0.07238313329937501,0.002183968038761337,0.0005202270727763464,-0.00047667696498201757,0.0,,,,,,,,,,,,,,
B,bolivia/tile134,225,16,constant score,0.07111111111111111,0.06836277571311396,0.0,-0.06287518156663817,-0.06453892253262317,-0.06553582657038153,-0.0650591496053995,,,,,,,,,,,,,,
B,bolivia/tile134,225,16,control S2 patch variance,0.011303636938362806,0.00855530154036566,166.2988505187886,-0.0030677073938898767,-0.004731448359874867,-0.005728352397633231,-0.005251675432651214,,,,,,,,,,,,,,
B,bolivia/tile134,225,16,control NDWI level,0.00668076583316358,0.003932430435166433,-0.4645927304776823,0.00155516371130935,-0.00010857725467564071,-0.0011054812924340047,-0.0006288043274519871,,,,,,,,,,,,,,
B,bolivia/tile134,225,16,"predictor residual, whitened MSE (K=8)",0.026079114348580852,0.023330778950583705,0.4804155165950457,-0.017843184804107924,-0.019506925770092914,-0.020503829807851277,-0.02002715284286926,0.317180783817952,0.5044679730299201,0.5287536873156343,0.4671881584492205,,,,,,,,,,
B,bolivia/tile134,225,16,"predictor residual, cosine (K=8)",0.05271239376301043,0.04996405836501328,0.23531075874964397,-0.0444764642185375,-0.04614020518452249,-0.04713710922228086,-0.04666043225729884,-0.04269068689422672,0.2032343025705858,0.3409987357774969,0.12319321533923307,,,,,,,,,,
B,bolivia/tile134,225,16,mean-predictor residual (Mahalanobis top-d),0.010467800517648028,0.007719465119650881,1.1472152370876736,-0.002231870973175098,-0.003895611939160089,-0.0048925159769184524,-0.004415839011936436,0.7182606405394016,0.6403002528445008,0.41942372524230936,0.7067941424357355,,,,,,,,,,
B,bolivia/tile134,225,16,position-only residual (all patches hidden),0.013087042713051143,0.010338707315053996,1.1701487978299459,-0.004851113168578213,-0.006514854134563203,-0.007511758172321567,-0.00703508120733955,0.6531373788453436,0.5438853771597135,0.3485735356089339,0.6207501053518754,,,,,,,,,,
B,bolivia/tile134,225,16,combination conf+predictor (prereg),0.009685895851617074,0.006937560453619927,0.5,-0.001449966307144144,-0.0031137072731291346,-0.004110611310887498,-0.003633934345905481,,,,,,,,,,,,,,
B,bolivia/tile136,225,21,confidence (baseline),0.015983004725584435,0.011278157315626744,-3.5218892822000716,0.0,0.004486974487654543,-0.005912461854029488,0.12718736889149912,,,,,,,,,,,,,,
B,bolivia/tile136,225,21,tile-phase (aligned),0.020469979213238978,0.015765131803281287,0.05005422120571085,-0.004486974487654543,0.0,-0.01039943634168403,0.12270039440384456,,,,,,,,,,,,,,
B,bolivia/tile136,225,21,boundary indicator,0.010070542871554946,0.005365695461597256,0.12777777777777777,0.005912461854029488,0.01039943634168403,0.0,0.13309983074552859,,,,,,,,,,,,,,
B,bolivia/tile136,225,21,control NDWI gradient,0.14317037361708354,0.13846552620712585,0.049731420637479005,-0.12718736889149912,-0.12270039440384456,-0.13309983074552859,0.0,,,,,,,,,,,,,,
B,bolivia/tile136,225,21,constant score,0.09333333333333334,0.08862848592337565,0.0,-0.0773503286077489,-0.07286335412009436,-0.0832627904617784,0.0498370402837502,,,,,,,,,,,,,,
B,bolivia/tile136,225,21,control S2 patch variance,0.1853375454080786,0.1806326979981209,82.95812391669608,-0.16935454068249417,-0.1648675661948396,-0.17526700253652364,-0.04216717179099505,,,,,,,,,,,,,,
B,bolivia/tile136,225,21,control NDWI level,0.016918236480879353,0.012213389070921662,-0.272834050226153,-0.0009352317552949185,0.0035517427323596244,-0.006847693609324406,0.1262521371362042,,,,,,,,,,,,,,
B,bolivia/tile136,225,21,"predictor residual, whitened MSE (K=8)",0.17251477960915754,0.16780993219919985,0.31638242685132556,-0.15653177488357312,-0.15204480039591856,-0.16244423673760258,-0.029344405992073996,-0.1014801938474505,0.06544353139485884,-0.02077855035819638,0.6026127265065319,,,,,,,,,,
B,bolivia/tile136,225,21,"predictor residual, cosine (K=8)",0.15526506050776587,0.15056021309780818,0.16277882787916395,-0.13928205578218145,-0.1347950812945269,-0.1451945176362109,-0.012094686890682327,-0.14623788453434475,0.01886641382216604,-0.08065844922039614,0.5802117572692794,,,,,,,,,,
B,bolivia/tile136,225,21,mean-predictor residual (Mahalanobis top-d),0.14231400841883252,0.13760916100887483,1.0353175859981114,-0.12633100369324807,-0.12184402920559353,-0.13224346554727756,0.0008563651982510245,0.05281500210703751,0.1367667509481669,0.11520227560050571,0.37384323640960815,,,,,,,,,,
B,bolivia/tile136,225,21,position-only residual (all patches hidden),0.08189347538768099,0.0771886279777233,1.0575084341896905,-0.06591047066209656,-0.06142349617444201,-0.07182293251612605,0.06127689822940255,0.1310134850400337,0.20905499367888752,0.2936525495153814,0.21013168984407926,,,,,,,,,,
B,bolivia/tile136,225,21,combination conf+predictor (prereg),0.04597261495212355,0.04126776754216586,0.5,-0.029989610226539114,-0.02550263573888457,-0.0359020720805686,0.09719775866496,,,,,,,,,,,,,,
B,bolivia/tile137,225,16,confidence (baseline),0.009738899100998299,0.006990563703001152,-5.225040160020193,0.0,-0.000533798806491171,0.0005185763610610367,0.01245568619353462,,,,,,,,,,,,,,
B,bolivia/tile137,225,16,tile-phase (aligned),0.009205100294507128,0.006456764896509981,0.04942602149664809,0.000533798806491171,0.0,0.0010523751675522077,0.01298948500002579,,,,,,,,,,,,,,
B,bolivia/tile137,225,16,boundary indicator,0.010257475462059336,0.007509140064062189,0.09222222222222222,-0.0005185763610610367,-0.0010523751675522077,0.0,0.011937109832473583,,,,,,,,,,,,,,
B,bolivia/tile137,225,16,control NDWI gradient,0.022194585294532918,0.01944624989653577,0.06027074166720883,-0.01245568619353462,-0.01298948500002579,-0.011937109832473583,0.0,,,,,,,,,,,,,,
B,bolivia/tile137,225,16,constant score,0.07111111111111111,0.06836277571311396,0.0,-0.06137221201011281,-0.061906010816603976,-0.06085363564905177,-0.04891652581657818,,,,,,,,,,,,,,
B,bolivia/tile137,225,16,control S2 patch variance,0.08192466159561058,0.07917632619761343,99.76560820481824,-0.07218576249461228,-0.07271956130110345,-0.07166718613355125,-0.059730076301077656,,,,,,,,,,,,,,
B,bolivia/tile137,225,16,control NDWI level,0.004018043861294515,0.0012697084632973675,-0.365919168333553,0.005720855239703785,0.005187056433212614,0.006239431600764822,0.018176541433238404,,,,,,,,,,,,,,
B,bolivia/tile137,225,16,"predictor residual, whitened MSE (K=8)",0.07186461022579016,0.069116274827793,0.35659079882833694,-0.06212571112479186,-0.06265950993128303,-0.061607134763730816,-0.04967002493125723,0.04335018963337548,0.10957121786767805,0.031239991571849986,0.3055415086388538,,,,,,,,,,
B,bolivia/tile137,225,16,"predictor residual, cosine (K=8)",0.08883972040737838,0.08609138500938122,0.18431304136912027,-0.07910082130638008,-0.07963462011287124,-0.07858224494531904,-0.06664513511284545,-0.050809102402022764,0.01218078381795196,-0.05646649810366625,0.2362210282343026,,,,,,,,,,
B,bolivia/tile137,225,16,mean-predictor residual (Mahalanobis top-d),0.023112571387651777,0.02036423598965463,1.0613984240425958,-0.013373672286653478,-0.01390747109314465,-0.012855095925592442,-0.000917986093118859,0.312629582806574,0.3364201432785504,0.24182785503581963,0.3220332911925832,,,,,,,,,,
B,bolivia/tile137,225,16,position-only residual (all patches hidden),0.01412699170197853,0.011378656303981383,1.075129623413086,-0.0043880926009802305,-0.0049218914074714015,-0.003869516239919194,0.008067593592554389,0.23429730299199328,0.26944058154235145,0.3401517067003793,0.09902233459755586,,,,,,,,,,
B,bolivia/tile137,225,16,combination conf+predictor (prereg),0.0263845234173573,0.023636188019360155,0.5,-0.016645624316359003,-0.017179423122850174,-0.016127047955297964,-0.004189938122824383,,,,,,,,,,,,,,
B,bolivia/tile138,225,9,confidence (baseline),0.011303171686324703,0.010403531967054095,-2.611541008816825,0.0,-0.009102566484167922,-0.010197438333771291,-0.0034610192451474484,,,,,,,,,,,,,,
B,bolivia/tile138,225,9,tile-phase (aligned),0.00220060520215678,0.0013009654828861732,0.0601207767199311,0.009102566484167922,0.0,-0.0010948718496033689,0.005641547239020474,,,,,,,,,,,,,,
B,bolivia/tile138,225,9,boundary indicator,0.0011057333525534112,0.0002060936332828043,0.051111111111111114,0.010197438333771291,0.0010948718496033689,0.0,0.006736419088623843,,,,,,,,,,,,,,
B,bolivia/tile138,225,9,control NDWI gradient,0.007842152441177254,0.006942512721906647,0.04962179465307565,0.0034610192451474484,-0.005641547239020474,-0.006736419088623843,0.0,,,,,,,,,,,,,,
B,bolivia/tile138,225,9,constant score,0.04,0.03910036028072939,0.0,-0.028696828313675295,-0.03779939479784322,-0.038894266647446586,-0.03215784755882274,,,,,,,,,,,,,,
B,bolivia/tile138,225,9,control S2 patch variance,0.026754929874766145,0.02585529015549554,78.15214186907859,-0.015451758188441444,-0.024554324672609366,-0.025649196522212734,-0.018912777433588893,,,,,,,,,,,,,,
B,bolivia/tile138,225,9,control NDWI level,0.0034991044257390146,0.0025994647064684078,-0.2533866093719888,0.007804067260585688,-0.0012984992235822346,-0.0023933710731856035,0.00434304801543824,,,,,,,,,,,,,,
B,bolivia/tile138,225,9,"predictor residual, whitened MSE (K=8)",0.02403857814086501,0.023138938421594403,0.3273899394936032,-0.012735406454540308,-0.02183797293870823,-0.022932844788311597,-0.016196425699687756,-0.02094816687737042,0.12108617783396547,-0.10702170248630428,0.3857859249894649,,,,,,,,,,
B,bolivia/tile138,225,9,"predictor residual, cosine (K=8)",0.03360920129069177,0.03270956157142116,0.17141989880137973,-0.02230602960436706,-0.03140859608853498,-0.03250346793813835,-0.02576704884951451,-0.0566550779603877,0.06815739570164349,-0.18977665402444166,0.30344500632111254,,,,,,,,,,
B,bolivia/tile138,225,9,mean-predictor residual (Mahalanobis top-d),0.012453256150187764,0.011553616430917157,1.0283996682696872,-0.0011500844638630617,-0.010252650948030984,-0.011347522797634353,-0.00461110370901051,0.09605141171512854,0.14867467340918672,0.1267614833544037,0.2505815423514539,,,,,,,,,,
B,bolivia/tile138,225,9,position-only residual (all patches hidden),0.012927976136783618,0.01202833641751301,1.059803429444631,-0.0016248044504589155,-0.010727370934626838,-0.011822242784230207,-0.005085823695606364,0.24589022334597557,0.27525284450063214,0.23885587863463975,0.1448398651495997,,,,,,,,,,
