part,unit,n_patches,n_errors,signal,aurc,eaurc,mean_value,gain_vs_confidence,gain_vs_tile-phase,gain_vs_boundary,gain_vs_control,bank_scenes,primary_used,spearman_vs_confidence,spearman_vs_tile-phase,spearman_vs_boundary,spearman_vs_control,head_acc,n_tiles_scored,W/L_vs_confidence,sign_p_vs_confidence,W/L_vs_tile-phase,sign_p_vs_tile-phase,W/L_vs_boundary,sign_p_vs_boundary,W/L_vs_control,sign_p_vs_control
B,bolivia/tile79,225,8,boundary indicator,0.002177444993864312,0.0014588254610785635,0.07444444444444444,-0.0005934039938312935,0.0006668576913799282,0.0,0.0005052713386341815,,,,,,,,,,,,,,,,
B,bolivia/tile79,225,8,control NDWI gradient,0.002682716332498494,0.001964096799712745,0.05344934306921006,-0.001098675332465475,0.0001615863527457467,-0.0005052713386341815,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile79,225,8,constant score,0.035555555555555556,0.034836936022769806,0.0,-0.03397151455552254,-0.03271125287031131,-0.033378110561691245,-0.03287283922305706,,,,,,,,,,,,,,,,
B,bolivia/tile79,225,8,control S2 patch variance,0.04665921650851232,0.04594059697572657,99.12546530841772,-0.0450751755084793,-0.043814913823268076,-0.04448177151464801,-0.04397650017601382,,,,,,,,,,,,,,,,
B,bolivia/tile79,225,8,control NDWI level,0.0014652397049412594,0.0007466201721555107,-0.41434013274449877,0.00011880129509175938,0.001379062980302981,0.0007122052889230528,0.0012174766275572344,,,,,,,,,,,,,,,,
B,bolivia/tile79,225,8,contradiction (OlmoEarth neighbours),0.0030188887506969863,0.0023002692179112374,0.059027777777777776,-0.0014348477506639673,-0.00017458606545274567,-0.0008414437568326739,-0.00033617241819849236,,,0.6948771953653718,0.6745674554061262,0.6555012286337332,0.6709895587505599,,,,,,,,,,
B,bolivia/tile79,225,8,entropy (OlmoEarth neighbours),0.003077994746051064,0.0023593752132653155,0.14769573771752129,-0.0014939537460180454,-0.00023369206080682374,-0.000900549752186752,-0.00039527841355257044,,,0.6941770888364496,0.6738852161149813,0.6539286659098548,0.6709096346648156,,,,,,,,,,
B,bolivia/tile79,225,8,contradiction (pixel-statistics neighbours),0.001792528028073954,0.0010739084952882054,0.052083333333333336,-0.00020848702804093528,0.0010517746571702864,0.0003849169657903582,0.0008901883044245397,,,0.687439839516955,0.6864705889810233,0.8053875890593623,0.7010012576756129,,,,,,,,,,
B,bolivia/tile79,225,8,contradiction (AnySat local neighbours),0.0015199777542415065,0.0008013582214557579,0.08486111111111111,6.40632457915122e-05,0.0013243249310027339,0.0006574672396228057,0.0011627385782569872,,,0.725054569613466,0.7049064355830897,0.7228912039360293,0.7286008036877636,,,,,,,,,,
B,bolivia/tile79,225,8,entropy (AnySat local neighbours),0.003102753323914057,0.002384133791128308,0.16662742526341093,-0.0015187123238810378,-0.00025845063866981616,-0.0009253083300497444,-0.00042003699141556286,,,0.7260260894295806,0.7059842706753363,0.7244866919146346,0.7298676298529158,,,,,,,,,,
B,bolivia/tile79,225,8,"contradiction (AnySat context neighbours, secondary)",0.0017249056572566997,0.001006286124470951,0.12430555555555556,-0.00014086465722368095,0.0011193970279875407,0.0004525393366076125,0.000957810675241794,,,0.12064701587767722,0.11578065658678521,0.2459068777252058,0.14574864824424127,,,,,,,,,,
B,bolivia/tile79,225,8,combination conf+AnySat contradiction (prereg),0.000800736169739107,8.211663695335835e-05,0.5,0.0007833048302939117,0.0020435665155051335,0.001376708824125205,0.0018819801627593868,,,0.9895891167189614,0.8902395598820372,0.6522923115026102,0.7710875169489291,,,,,,,,,,
B,bolivia/tile79,225,8,weighted 0.75 conf + 0.25 contradiction (secondary),0.0011506083314956313,0.00043198879870988264,0.5,0.00043343266853738743,0.0016936943537486091,0.001026836662368681,0.0015321080010028624,,,0.9969861438473488,0.8921361874235202,0.6545530740121419,0.7689802746896691,,,,,,,,,,
B,bolivia/tile80,225,16,confidence (baseline),0.006773053871909236,0.0040247184739120884,-6.922456766764323,0.0,0.0014384525761350596,0.009766062427250926,0.00495063720043982,,,,,,,,,,,,,,,,
B,bolivia/tile80,225,16,tile-phase (aligned),0.008211506448044295,0.005463171050047148,0.06265235499422286,-0.0014384525761350596,0.0,0.008327609851115867,0.0035121846243047605,,,,,,,,,,,,,,,,
B,bolivia/tile80,225,16,boundary indicator,0.01653911629916016,0.013790780901163015,0.14666666666666667,-0.009766062427250926,-0.008327609851115867,0.0,-0.004815425226811106,,,,,,,,,,,,,,,,
B,bolivia/tile80,225,16,control NDWI gradient,0.011723691072349055,0.008975355674351908,0.06944444689798503,-0.00495063720043982,-0.0035121846243047605,0.004815425226811106,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile80,225,16,constant score,0.07111111111111111,0.06836277571311396,0.0,-0.06433805723920187,-0.06289960466306681,-0.05457199481195094,-0.059387420038762045,,,,,,,,,,,,,,,,
B,bolivia/tile80,225,16,control S2 patch variance,0.02267088897815153,0.019922553580154382,115.14105156103648,-0.015897835106242292,-0.014459382530107234,-0.006131772678991367,-0.010947197905802473,,,,,,,,,,,,,,,,
B,bolivia/tile80,225,16,control NDWI level,0.010516096862152702,0.007767761464155556,-0.3657071528307545,-0.0037430429902434673,-0.0023045904141084077,0.006023019437007459,0.0012075942101963527,,,,,,,,,,,,,,,,
B,bolivia/tile80,225,16,contradiction (OlmoEarth neighbours),0.009694629979326054,0.006946294581328907,0.09902777777777778,-0.002921576107416819,-0.0014831235312817593,0.0068444863198341074,0.002029061093023001,,,0.825910482565639,0.6686274094479573,0.41404290659172066,0.6517464072978537,,,,,,,,,,
B,bolivia/tile80,225,16,entropy (OlmoEarth neighbours),0.008440500165274088,0.005692164767276941,0.23414467917800574,-0.0016674462933648528,-0.00022899371722979317,0.008098616133886074,0.0032831909070749673,,,0.8224224421112937,0.6720566454179155,0.435175210443163,0.6660821542791459,,,,,,,,,,
B,bolivia/tile80,225,16,contradiction (pixel-statistics neighbours),0.010479037323289437,0.00773070192529229,0.09097222222222222,-0.003705983451380202,-0.0022675308752451422,0.0060600789758707245,0.0012446537490596182,,,0.7980897027490932,0.7110401374743999,0.5181185775742401,0.7022822753010562,,,,,,,,,,
B,bolivia/tile80,225,16,contradiction (AnySat local neighbours),0.018878552637020433,0.016130217239023286,0.18194444444444444,-0.012105498765111198,-0.010667046188976138,-0.0023394363378602713,-0.007154861564671378,,,0.6660335903562662,0.583543286559854,0.5064962581425951,0.3877079544812139,,,,,,,,,,
B,bolivia/tile80,225,16,entropy (AnySat local neighbours),0.026505712212827885,0.023757376814830738,0.37950136074773083,-0.019732658340918648,-0.01829420576478359,-0.009966595913667723,-0.01478202114047883,,,0.6072614529904833,0.5070636436316522,0.41673256194393654,0.28401372092634936,,,,,,,,,,
B,bolivia/tile80,225,16,"contradiction (AnySat context neighbours, secondary)",0.04625745650370499,0.04350912110570784,0.3377777777777778,-0.039484402631795756,-0.03804595005566069,-0.02971834020454483,-0.03453376543135593,,,0.36430756505451584,0.28183921236147574,0.22910232273936293,0.08261303401355373,,,,,,,,,,
B,bolivia/tile80,225,16,combination conf+AnySat contradiction (prereg),0.009280766973662882,0.006532431575665736,0.5,-0.002507713101753647,-0.0010692605256185875,0.007258349325497279,0.002442924098686173,,,0.9298377443093437,0.804011815265763,0.5956634057632615,0.6546480772599442,,,,,,,,,,
B,bolivia/tile80,225,16,weighted 0.75 conf + 0.25 contradiction (secondary),0.007159400202698188,0.004411064804701041,0.5,-0.00038634633078895274,0.0010521062453461068,0.009379716096461974,0.004564290869650867,,,0.9821454815348402,0.8502417036672598,0.6053845232983922,0.7347111961185155,,,,,,,,,,
B,bolivia/tile81,225,19,confidence (baseline),0.011024214613854224,0.007166593711833343,-6.191296419302622,0.0,-0.0017434513423297809,-0.00012939757680970748,0.0024432509465197507,,,,,,,,,,,,,,,,
B,bolivia/tile81,225,19,tile-phase (aligned),0.009280763271524443,0.005423142369503562,0.062032276125076655,0.0017434513423297809,0.0,0.0016140537655200734,0.004186702288849532,,,,,,,,,,,,,,,,
B,bolivia/tile81,225,19,boundary indicator,0.010894817037044516,0.007037196135023635,0.14,0.00012939757680970748,-0.0016140537655200734,0.0,0.002572648523329458,,,,,,,,,,,,,,,,
B,bolivia/tile81,225,19,control NDWI gradient,0.013467465560373974,0.009609844658353094,0.07250414022919018,-0.0024432509465197507,-0.004186702288849532,-0.002572648523329458,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile81,225,19,constant score,0.08444444444444445,0.08058682354242357,0.0,-0.07342022983059023,-0.07516368117292001,-0.07354962740739993,-0.07097697888407048,,,,,,,,,,,,,,,,
B,bolivia/tile81,225,19,control S2 patch variance,0.032252674296740634,0.028395053394719753,121.45777755684766,-0.021228459682886412,-0.02297191102521619,-0.02135785725969612,-0.01878520873636666,,,,,,,,,,,,,,,,
B,bolivia/tile81,225,19,control NDWI level,0.00766774082236872,0.003810119920347839,-0.3801923609222787,0.003356473791485504,0.001613022449155723,0.0032270762146757964,0.005799724738005255,,,,,,,,,,,,,,,,
B,bolivia/tile81,225,19,contradiction (OlmoEarth neighbours),0.007222743530140352,0.003365122628119471,0.08708333333333333,0.003801471083713872,0.002058019741384091,0.0036720735069041646,0.006244722030233622,,,0.8262121938190184,0.7396453971096583,0.5767012513119899,0.7159050437691933,,,,,,,,,,
B,bolivia/tile81,225,19,entropy (OlmoEarth neighbours),0.007053908933632677,0.0031962880316117955,0.23784400445300244,0.003970305680221548,0.0022268543378917665,0.00384090810341184,0.0064135566267412986,,,0.8247200734992347,0.7384794314974398,0.5751935218846783,0.7158775377452955,,,,,,,,,,
B,bolivia/tile81,225,19,contradiction (pixel-statistics neighbours),0.010876838153141267,0.007019217251120386,0.07597222222222222,0.00014737646071295678,-0.001596074881616824,1.7978883903249296e-05,0.0025906274072327075,,,0.7403369014597446,0.7302736725036859,0.699833811353117,0.7367180009011773,,,,,,,,,,
B,bolivia/tile81,225,19,contradiction (AnySat local neighbours),0.01156466399441035,0.0077070430923894696,0.10236111111111111,-0.0005404493805561267,-0.0022839007228859075,-0.0006698469573658342,0.001902801565963624,,,0.7623098396685086,0.7135667378757108,0.6490932298957102,0.6909029535818995,,,,,,,,,,
B,bolivia/tile81,225,19,entropy (AnySat local neighbours),0.013636671585629156,0.009779050683608275,0.21160238450475946,-0.002612456971774932,-0.004355908314104713,-0.0027418545485846397,-0.0001692060252551815,,,0.7621240784050048,0.7079694414127737,0.642266224343169,0.6862729736688015,,,,,,,,,,
B,bolivia/tile81,225,19,"contradiction (AnySat context neighbours, secondary)",0.01084398660185639,0.006986365699835509,0.13333333333333333,0.0001802280119978343,-0.0015632233303319466,5.083043518812683e-05,0.002623478958517585,,,0.4249351869699925,0.4428505027636111,0.5473562248494823,0.37118923958913597,,,,,,,,,,
B,bolivia/tile81,225,19,combination conf+AnySat contradiction (prereg),0.00832722970931605,0.00446960880729517,0.5,0.002696984904538173,0.0009535335622083922,0.0025675873277284655,0.005140235851057924,,,0.9786248665000932,0.8435656915906118,0.6074702780861733,0.793832693101054,,,,,,,,,,
B,bolivia/tile81,225,19,weighted 0.75 conf + 0.25 contradiction (secondary),0.00954471238226932,0.00568709148024844,0.5,0.0014795022315849029,-0.000263949110744878,0.0013501046547751954,0.003922753178104654,,,0.9921133503096004,0.8460897030026848,0.5964914795161229,0.7959474251452218,,,,,,,,,,
B,bolivia/tile82,225,35,confidence (baseline),0.035625013059839186,0.02249990536767081,-5.003332899543974,0.0,0.0035189721965853335,0.0451436346167193,-0.0017301545118638545,,,,,,,,,,,,,,,,
B,bolivia/tile82,225,35,tile-phase (aligned),0.03914398525642452,0.026018877564256145,0.07020677379098035,-0.0035189721965853335,0.0,0.04162466242013397,-0.005249126708449188,,,,,,,,,,,,,,,,
B,bolivia/tile82,225,35,boundary indicator,0.08076864767655849,0.06764353998439011,0.16444444444444445,-0.0451436346167193,-0.04162466242013397,0.0,-0.04687378912858316,,,,,,,,,,,,,,,,
B,bolivia/tile82,225,35,control NDWI gradient,0.03389485854797533,0.020769750855806957,0.0856746087275233,0.0017301545118638545,0.005249126708449188,0.04687378912858316,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile82,225,35,constant score,0.1555555555555555,0.14243044786338713,0.0,-0.11993054249571632,-0.11641157029913099,-0.07478690787899701,-0.12166069700758017,,,,,,,,,,,,,,,,
B,bolivia/tile82,225,35,control S2 patch variance,0.09450563471977122,0.08138052702760284,108.1067576992633,-0.058880621659932034,-0.0553616494633467,-0.013736987043212731,-0.06061077617179589,,,,,,,,,,,,,,,,
B,bolivia/tile82,225,35,control NDWI level,0.019302331342362398,0.006177223650194023,-0.31894642408347357,0.01632268171747679,0.019841653914062122,0.061466316334196094,0.014592527205612934,,,,,,,,,,,,,,,,
B,bolivia/tile82,225,35,contradiction (OlmoEarth neighbours),0.022144185183946247,0.009019077491777872,0.13041666666666665,0.013480827875892939,0.016999800072478272,0.058624462492612245,0.011750673364029084,,,0.8046680296956578,0.7631813318119636,0.5552002245783173,0.8009670684259365,,,,,,,,,,
B,bolivia/tile82,225,35,entropy (OlmoEarth neighbours),0.025879180226319087,0.012754072534150711,0.34236862676192764,0.0097458328335201,0.013264805030105433,0.0548894674502394,0.008015678321656245,,,0.7947134333753064,0.7568833360729917,0.5372718928863747,0.8038627554614282,,,,,,,,,,
B,bolivia/tile82,225,35,contradiction (pixel-statistics neighbours),0.01989608218246235,0.006770974490293975,0.11125,0.015728930877376836,0.01924790307396217,0.06087256549409614,0.013998776365512982,,,0.7194332560022008,0.7203662659036809,0.5173192968813731,0.7686590832259464,,,,,,,,,,
B,bolivia/tile82,225,35,contradiction (AnySat local neighbours),0.02212103802595264,0.008995930333784263,0.22902777777777777,0.013503975033886548,0.01702294723047188,0.05864760965060585,0.011773820522022693,,,0.5059583398287423,0.5697371505864476,0.42470625143280294,0.6869797590859481,,,,,,,,,,
B,bolivia/tile82,225,35,entropy (AnySat local neighbours),0.03670573606216521,0.023580628369996838,0.44481904895027824,-0.001080723002326027,0.0024382491942593065,0.044062911614393276,-0.0028108775141898815,,,0.4608439833841638,0.5261734043247295,0.39082902174403555,0.6410897883908963,,,,,,,,,,
B,bolivia/tile82,225,35,"contradiction (AnySat context neighbours, secondary)",0.03684605537287515,0.023720947680706775,0.4305555555555556,-0.0012210423130359638,0.0022979298835493697,0.04392259230368334,-0.0029511968248998183,,,0.01344649388845509,0.11712333252171532,0.0897445842720968,0.2602087252240162,,,,,,,,,,
B,bolivia/tile82,225,35,combination conf+AnySat contradiction (prereg),0.018371132001120057,0.005246024308951682,0.5,0.01725388105871913,0.020772853255304462,0.06239751567543843,0.015523726546855274,,,0.8682719028274846,0.8228666215665522,0.6202891097263,0.8282485462117595,,,,,,,,,,
B,bolivia/tile82,225,35,weighted 0.75 conf + 0.25 contradiction (secondary),0.025222861798012523,0.012097754105844148,0.5,0.010402151261826663,0.013921123458411996,0.055545785878545965,0.008671996749962808,,,0.972804950704361,0.8727937307117896,0.6604765974338733,0.8140315223854282,,,,,,,,,,
B,bolivia/tile83,225,6,confidence (baseline),0.0004584254283323456,4.049628707162954e-05,-7.483445886638429,0.0,-2.0202020202020213e-05,0.0048745899760863146,0.0029961519994789725,,,,,,,,,,,,,,,,
B,bolivia/tile83,225,6,tile-phase (aligned),0.0004382234081303254,2.029426686960933e-05,0.007880525888819344,2.0202020202020213e-05,0.0,0.004894791996288335,0.0030163540196809927,,,,,,,,,,,,,,,,
B,bolivia/tile83,225,6,boundary indicator,0.00533301540441866,0.004915086263157944,0.023333333333333334,-0.0048745899760863146,-0.004894791996288335,0.0,-0.001878437976607342,,,,,,,,,,,,,,,,
B,bolivia/tile83,225,6,control NDWI gradient,0.0034545774278113184,0.003036648286550602,0.024160512318447815,-0.0029961519994789725,-0.0030163540196809927,0.001878437976607342,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile83,225,6,constant score,0.02666666666666667,0.026248737525405953,0.0,-0.026208241238334325,-0.026228443258536342,-0.02133365126224801,-0.02321208923885535,,,,,,,,,,,,,,,,
B,bolivia/tile83,225,6,control S2 patch variance,0.05162945442534934,0.05121152528408862,78.25204092921244,-0.05117102899701699,-0.051191231017219015,-0.046296439020930676,-0.048174876997538016,,,,,,,,,,,,,,,,
B,bolivia/tile83,225,6,control NDWI level,0.0005192176633847586,0.00010128852212404251,-0.48991365396325337,-6.079223505241297e-05,-8.099425525443318e-05,0.004813797741033902,0.0029353597644265596,,,,,,,,,,,,,,,,
B,bolivia/tile83,225,6,contradiction (OlmoEarth neighbours),0.0004688986163317577,5.0969475071041635e-05,0.017638888888888888,-1.0473187999412092e-05,-3.0675208201432305e-05,0.004864116788086903,0.0029856788114795605,,,0.4496289200265774,0.4478787114469978,0.7156109181313185,0.3952212844126176,,,,,,,,,,
B,bolivia/tile83,225,6,entropy (OlmoEarth neighbours),0.0004688986163317577,5.0969475071041635e-05,0.04150514131780968,-1.0473187999412092e-05,-3.0675208201432305e-05,0.004864116788086903,0.0029856788114795605,,,0.44958578389185905,0.44783781278217133,0.713739247423378,0.39522063502873267,,,,,,,,,,
B,bolivia/tile83,225,6,contradiction (pixel-statistics neighbours),0.00041792914126071606,0.0,0.02361111111111111,4.049628707162954e-05,2.029426686960933e-05,0.004915086263157944,0.003036648286550602,,,0.3496288068827896,0.3515156461423713,0.5569946064373283,0.2971513665842431,,,,,,,,,,
B,bolivia/tile83,225,6,contradiction (AnySat local neighbours),0.0006368679717624559,0.00021893883050173987,0.013333333333333334,-0.00017844254343011033,-0.00019864456363213054,0.004696147432656205,0.002817709456048862,,,0.4927822180302869,0.4873293439896743,0.6082447353550268,0.32011312002732384,,,,,,,,,,
B,bolivia/tile83,225,6,entropy (AnySat local neighbours),0.0006368679717624559,0.00021893883050173987,0.0361226300639834,-0.00017844254343011033,-0.00019864456363213054,0.004696147432656205,0.002817709456048862,,,0.4927841855114488,0.4873470513201328,0.6081423470191178,0.32005409559246245,,,,,,,,,,
B,bolivia/tile83,225,6,"contradiction (AnySat context neighbours, secondary)",0.0006601867763623385,0.0002422576351016224,0.10902777777777778,-0.00020176134802999285,-0.00022196336823201307,0.004672828628056322,0.0027943906514489797,,,0.24883201544560593,0.2065607496368951,0.3983052656629178,-0.05909886779854469,,,,,,,,,,
B,bolivia/tile83,225,6,combination conf+AnySat contradiction (prereg),0.00041792914126071606,0.0,0.5,4.049628707162954e-05,2.029426686960933e-05,0.004915086263157944,0.003036648286550602,,,0.9967836072482089,0.8924947324062362,0.41553667429368807,0.4261978508217442,,,,,,,,,,
B,bolivia/tile83,225,6,weighted 0.75 conf + 0.25 contradiction (secondary),0.00041792914126071606,0.0,0.5,4.049628707162954e-05,2.029426686960933e-05,0.004915086263157944,0.003036648286550602,,,0.9975042140750101,0.893205857564264,0.41902722768012374,0.4279003371260005,,,,,,,,,,
B,bolivia/tile84,225,34,confidence (baseline),0.044445042152047094,0.03206956839600181,-3.4546171601613365,0.0,0.005299161598580036,0.030631489471081214,0.026474120297182886,,,,,,,,,,,,,,,,
B,bolivia/tile84,225,34,tile-phase (aligned),0.04974420375062713,0.037368729994581844,0.07084359862327902,-0.005299161598580036,0.0,0.025332327872501177,0.02117495869860285,,,,,,,,,,,,,,,,
B,bolivia/tile84,225,34,boundary indicator,0.07507653162312831,0.06270105786708302,0.1688888888888889,-0.030631489471081214,-0.025332327872501177,0.0,-0.004157369173898327,,,,,,,,,,,,,,,,
B,bolivia/tile84,225,34,control NDWI gradient,0.07091916244922998,0.058543688693184694,0.04987469876732718,-0.026474120297182886,-0.02117495869860285,0.004157369173898327,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile84,225,34,constant score,0.1511111111111111,0.13873563735506583,0.0,-0.10666606895906403,-0.10136690736048398,-0.07603457948798281,-0.08019194866188115,,,,,,,,,,,,,,,,
B,bolivia/tile84,225,34,control S2 patch variance,0.1176029887133308,0.10522751495728552,70.83277888999471,-0.07315794656128372,-0.06785878496270367,-0.0425264570902025,-0.04668382626410083,,,,,,,,,,,,,,,,
B,bolivia/tile84,225,34,control NDWI level,0.08723275408189725,0.07485728032585195,-0.1798678465457645,-0.04278771192985015,-0.03748855033127011,-0.012156222458768934,-0.01631359163266726,,,,,,,,,,,,,,,,
B,bolivia/tile84,225,34,contradiction (OlmoEarth neighbours),0.09459744288441613,0.08222196912837085,0.35180555555555554,-0.05015240073236904,-0.044853239133789004,-0.019520911261287827,-0.023678280435186154,,,0.7064037424059659,0.5039800347285344,0.12099260559194701,0.07497858398185564,,,,,,,,,,
B,bolivia/tile84,225,34,entropy (OlmoEarth neighbours),0.08671400473234049,0.0743385309762952,0.5289402566472375,-0.04226896258029339,-0.036969800981713354,-0.011637473109212176,-0.015794842283110504,,,0.5204196400449678,0.45093433504381175,0.20047324399308886,0.35258771504160064,,,,,,,,,,
B,bolivia/tile84,225,34,contradiction (pixel-statistics neighbours),0.09030963133784073,0.07793415758179545,0.44180555555555556,-0.04586458918579364,-0.040565427587213605,-0.015233099714712428,-0.019390468888610755,,,0.6480993452181886,0.4834352581397191,0.12984201863437828,0.05835474469789316,,,,,,,,,,
B,bolivia/tile84,225,34,contradiction (AnySat local neighbours),0.05444424919983462,0.042068775443789334,0.29194444444444445,-0.009999207047787527,-0.004700045449207491,0.020632282423293687,0.01647491324939536,,,0.6538311716394203,0.5527923336140518,0.2502045463862482,0.2866879176004947,,,,,,,,,,
B,bolivia/tile84,225,34,entropy (AnySat local neighbours),0.06895963852000574,0.05658416476396045,0.5220625335521842,-0.024514596367958642,-0.019215434769378606,0.006116893103122571,0.001959523929224244,,,0.5988727648785784,0.44714151277085507,0.12681896574203877,0.1240313201323474,,,,,,,,,,
B,bolivia/tile84,225,34,"contradiction (AnySat context neighbours, secondary)",0.13667814267380013,0.12430266891775485,0.5297222222222222,-0.09223310052175304,-0.086933938923173,-0.06160161105067183,-0.06575898022457016,,,0.3621276260920952,0.27864810521391564,-0.06558336513838386,0.142765947753098,,,,,,,,,,
B,bolivia/tile84,225,34,combination conf+AnySat contradiction (prereg),0.04072112878880772,0.028345655032762436,0.5,0.0037239133632393714,0.009023074961819408,0.034355402834320585,0.030198033660422258,,,0.9107413480832232,0.7480758725983789,0.4758854889668336,0.30007011193355254,,,,,,,,,,
B,bolivia/tile84,225,34,weighted 0.75 conf + 0.25 contradiction (secondary),0.04129029346146161,0.028914819705416324,0.5,0.0031547486905854835,0.00845391028916552,0.0337862381616667,0.02962886898776837,,,0.9811156564645739,0.7951235726127179,0.5483100994893769,0.2677199407080508,,,,,,,,,,
B,bolivia/tile85,225,34,confidence (baseline),0.028059555388083704,0.015684081632038417,-4.186361324919595,0.0,0.0009069504338353358,0.037149340710657106,0.07403838725387904,,,,,,,,,,,,,,,,
B,bolivia/tile85,225,34,tile-phase (aligned),0.02896650582191904,0.016591032065873753,0.04425936537161761,-0.0009069504338353358,0.0,0.03624239027682177,0.0731314368200437,,,,,,,,,,,,,,,,
B,bolivia/tile85,225,34,boundary indicator,0.06520889609874081,0.05283342234269552,0.11,-0.037149340710657106,-0.03624239027682177,0.0,0.03688904654322193,,,,,,,,,,,,,,,,
B,bolivia/tile85,225,34,control NDWI gradient,0.10209794264196274,0.08972246888591745,0.042973345690174636,-0.07403838725387904,-0.0731314368200437,-0.03688904654322193,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile85,225,34,constant score,0.1511111111111111,0.13873563735506583,0.0,-0.12305155572302742,-0.12214460528919208,-0.0859022150123703,-0.04901316846914838,,,,,,,,,,,,,,,,
B,bolivia/tile85,225,34,control S2 patch variance,0.22981589853745713,0.21744042478141185,69.38492870199354,-0.20175634314937343,-0.2008493927155381,-0.16460700243871632,-0.1277179558954944,,,,,,,,,,,,,,,,
B,bolivia/tile85,225,34,control NDWI level,0.017133757891913348,0.004758284135868061,-0.272742244592996,0.010925797496170356,0.011832747930005692,0.04807513820682746,0.08496418475004938,,,,,,,,,,,,,,,,
B,bolivia/tile85,225,34,contradiction (OlmoEarth neighbours),0.013075396128325084,0.0006999223722797977,0.12152777777777778,0.01498415925975862,0.015891109693593954,0.05213349997041573,0.08902254651363765,,,0.7388364661768078,0.7239004078214274,0.591097373010157,0.20752885276938882,,,,,,,,,,
B,bolivia/tile85,225,34,entropy (OlmoEarth neighbours),0.016241718869372233,0.003866245113326946,0.25523075289250957,0.011817836518711471,0.012724786952546807,0.04896717722936858,0.0858562237725905,,,0.7267879749952053,0.7191105160430622,0.5723671375194249,0.20324319067435728,,,,,,,,,,
B,bolivia/tile85,225,34,contradiction (pixel-statistics neighbours),0.012444919456391212,6.944570034592493e-05,0.15791666666666668,0.015614635931692492,0.016521586365527828,0.052763976642349594,0.08965302318557153,,,0.569459888782137,0.6015971517012247,0.6080247113282088,0.26826337896301733,,,,,,,,,,
B,bolivia/tile85,225,34,contradiction (AnySat local neighbours),0.016346930250996046,0.003971456494950759,0.11902777777777777,0.011712625137087658,0.012619575570922994,0.048861965847744764,0.08575101239096669,,,0.6905339582773745,0.7170795432287286,0.692362256178722,0.12337203645679591,,,,,,,,,,
B,bolivia/tile85,225,34,entropy (AnySat local neighbours),0.02172396986005005,0.009348496104004764,0.22081267207049488,0.006335585528033653,0.007242535961868989,0.043484926238690755,0.08037397278191269,,,0.6617415641313282,0.6967688424071924,0.6603512784130648,0.11855694604101,,,,,,,,,,
B,bolivia/tile85,225,34,"contradiction (AnySat context neighbours, secondary)",0.019906122336715733,0.007530648580670447,0.40625,0.00815343305136797,0.009060383485203306,0.04530277376202507,0.08219182030524701,,,0.20663592112432483,0.29291979841620674,0.31483554052754326,0.22823012092734846,,,,,,,,,,
B,bolivia/tile85,225,34,combination conf+AnySat contradiction (prereg),0.01725205306386161,0.0048765793078163235,0.5,0.010807502324222094,0.01171445275805743,0.047956843034879196,0.08484588957810113,,,0.9404294938238956,0.8612579820619327,0.6750987520982884,0.02157293190706136,,,,,,,,,,
B,bolivia/tile85,225,34,weighted 0.75 conf + 0.25 contradiction (secondary),0.022780703945622312,0.010405230189577026,0.5,0.0052788514424613915,0.006185801876296727,0.042428192153118494,0.07931723869634043,,,0.9860780093968977,0.8733398844658664,0.6620152558181445,-0.022586394486514293,,,,,,,,,,
B,bolivia/tile86,225,105,confidence (baseline),0.25893200628956503,0.1264884627628967,-2.6319570506943597,0.0,0.009930240735236129,0.1451297187676194,0.01756122243666297,,,,,,,,,,,,,,,,
B,bolivia/tile86,225,105,tile-phase (aligned),0.26886224702480116,0.13641870349813282,0.08046578744038319,-0.009930240735236129,0.0,0.13519947803238327,0.007630981701426842,,,,,,,,,,,,,,,,
B,bolivia/tile86,225,105,boundary indicator,0.40406172505718446,0.2716181815305161,0.18,-0.1451297187676194,-0.13519947803238327,0.0,-0.12756849633095643,,,,,,,,,,,,,,,,
B,bolivia/tile86,225,105,control NDWI gradient,0.276493228726228,0.14404968519955966,0.04382167180517922,-0.01756122243666297,-0.007630981701426842,0.12756849633095643,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile86,225,105,constant score,0.46666666666666673,0.33422312313999836,0.0,-0.20773466037710167,-0.19780441964186554,-0.06260494160948227,-0.1901734379404387,,,,,,,,,,,,,,,,
B,bolivia/tile86,225,105,control S2 patch variance,0.4531343296105719,0.32069078608390356,44.31008850181188,-0.19420232332100687,-0.18427208258577074,-0.04907260455338747,-0.1766411008843439,,,,,,,,,,,,,,,,
B,bolivia/tile86,225,105,control NDWI level,0.2243892045002859,0.09194566097361756,-0.1330973317770125,0.034542801789279126,0.044473042524515255,0.17967252055689853,0.0521040242259421,,,,,,,,,,,,,,,,
